nesdis_id,nwsli,state_code,latitude_d,longitude_d,owner_code,pe1,pe2,pe3,pe4,pe5,pe6,pe7,pe8,pe9,pe10,pe11,pe12,pe13,pe14,pe15,pe16,pe17,pe18,pe19,pe20,pe21,p322,pe23,pe24,pe25
F002447C,LAKN5,NM,34.6083,-104.384,USGS01,HP,,,,,,,,,,,,,,,,,,,,,,,
1793E730,LATN5,NM,32.9892,-104.321,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
16F70268,LBNN5,NM,35.1533,-106.766,USGS01,PC,,,,,,,,,,,,,,,,,,,,,,,
178AC01E,LCRN5,NM,35.35,-103.4,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DD5D2678,LCVN5,NM,35.945,-105.256,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DDCA6760,LGNN5,NM,35.3444,-103.39,USGS01,HG,HG,VB,,,,,,,,,,,,,,,,,,,,,
163CDD1E,LKMN5,NM,36.9839,-104.374,USGS01,HP,,,,,,,,,,,,,,,,,,,,,,,
178D1442,LMDN5,NM,36.3497,-106.044,USGS01,HG,HG,VB,,,,,,,,,,,,,,,,,,,,,
16DB116C,LOGN5,NM,35.4386,-103.526,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DD8AD732,LOUN5,NM,35.4689,-105.161,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DD9E6618,LPFN5,NM,36.7375,-108.25,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DD5D7604,LPRN5,NM,36.9308,-108.185,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
5213A71C,LRAN5,NM,35.0519,-107.423,BIAPRR,PC,US,UD,TA,XR,VB,UR,UP,RW,,,,,,,,,,,,,,,
1678D52A,LSDN5,NM,36.0503,-105.454,USGS01,HG,HG,,,,,,,,,,,,,,,,,,,,,,
AAC074C0,LUAN5,NM,33.8231,-108.943,DAFS00,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
CD132648,LVGN5,NM,35.6633,-105.143,NMSTD1,DY,DJ,DH,TA,PP,,,,,,,,,,,,,,,,,,,
3246E5FA,LVPN5,NM,35.5458,-105.494,DAFS00,PC,US,UD,TA,XR,VB,UR,UP,RW,,,,,,,,,,,,,,,
167875D2,MAWN5,NM,36.9822,-108.9653,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DF081324,MBLN5,NM,33.2714,-108.594,USGS01,PC,,,,,,,,,,,,,,,,,,,,,,,
DE0181B8,MFGN5,NM,33.2219,-108.242,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
32336182,MGLN5,NM,33.8511,-107.539,DAFS00,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
326C15C2,MGNN5,NM,33.3906,-108.807,DAFS00,PC,US,UD,TA,XR,VB,UR,UP,RW,,,,,,,,,,,,,,,
328904FE,MLCN5,NM,36.055,-104.324,DAFS00,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
CD0DD53A,MLLN5,NM,36.0608,-104.355,NMSTD1,,,,,,,,,,,,,,,,,,,,,,,,
CD0E72CC,MNRN5,NM,34.5169,-106.27,NMSTD1,DY,DJ,DH,TA,PP,,,,,,,,,,,,,,,,,,,
