usgs_id	  10-85_slope_ftpmi	  upstream_len_mi	  elev_ft	  storage_pct	  lake_area_pct	  forest_pct	  glacier_pct	  infil_index	  mean_precip_in	  2yr_precip_in	  mean_min_jan_temp_f 
01010000	  5.81	  70.00	  1470.00	  9.62	  0.62	  96.00	  -99.00	  4.10	  40.23	  2.20	  0.00
01010500	  5.83	  123.50	  1320.00	  4.96	  0.46	  96.70	  -99.00	  4.10	  39.99	  2.00	  0.00
01011000	  3.39	  91.20	  1210.00	  12.60	  4.20	  95.70	  -99.00	  3.90	  39.15	  1.90	  0.00
01011500	  6.97	  62.20	  1210.00	  2.38	  1.38	  93.70	  -99.00	  4.10	  38.92	  1.80	  0.00
01013500	  2.81	  72.60	  910.00	  22.88	  5.88	  88.10	  -99.00	  3.80	  39.42	  2.00	  0.00
01014000	  5.71	  152.90	  1200.00	  9.07	  2.17	  94.90	  -99.00	  3.70	  39.54	  1.90	  0.00
01018000	  26.32	  15.20	  580.00	  24.67	  1.37	  80.30	  -99.00	  3.10	  37.14	  2.50	  2.00
01021200	  5.40	  28.40	  220.00	  40.75	  12.55	  75.50	  -99.00	  3.50	  42.15	  2.50	  10.00
01021500	  5.76	  57.70	  320.00	  27.29	  3.79	  89.10	  -99.00	  4.20	  42.00	  3.10	  11.00
01022500	  10.94	  38.40	  320.00	  20.09	  1.59	  81.30	  -99.00	  4.40	  41.98	  3.20	  11.00
01023000	  7.77	  31.80	  440.00	  21.44	  3.14	  93.30	  -99.00	  3.90	  41.33	  2.80	  9.00
01030500	  4.07	  88.40	  570.00	  33.79	  2.19	  91.90	  -99.00	  4.00	  39.25	  2.70	  6.00
01031500	  26.45	  36.60	  1050.00	  14.37	  2.37	  92.00	  -99.00	  3.70	  42.24	  3.10	  7.00
01033500	  33.85	  38.80	  1150.00	  14.19	  1.79	  96.80	  -99.00	  4.60	  43.35	  3.10	  7.00
01035000	  10.54	  22.20	  420.00	  25.02	  6.42	  91.00	  -99.00	  3.50	  40.05	  3.00	  7.00
01038000	  14.95	  25.90	  340.00	  20.58	  2.38	  86.80	  -99.00	  3.40	  42.24	  3.10	  11.00
01047000	  48.55	  40.40	  1280.00	  16.03	  0.77	  88.70	  -99.00	  3.90	  44.22	  2.40	  5.00
01048000	  14.70	  58.50	  1040.00	  6.01	  1.21	  80.10	  -99.00	  4.40	  43.38	  2.50	  8.00
01052500	  41.04	  24.70	  2180.00	  3.41	  0.21	  99.70	  -99.00	  5.20	  48.75	  2.40	  2.00
01054200	  104.62	  15.90	  2360.00	  0.00	  0.00	  99.40	  -99.00	  5.60	  46.08	  3.30	  6.00
01055000	  86.91	  18.00	  1830.00	  0.33	  0.33	  97.80	  -99.00	  4.10	  47.00	  2.80	  5.00
01055500	  11.94	  25.10	  1060.00	  10.54	  0.94	  75.20	  -99.00	  4.00	  41.82	  2.90	  10.00
01057000	  51.92	  14.20	  1070.00	  6.25	  3.15	  78.00	  -99.00	  6.40	  43.12	  3.00	  9.00
01060000	  10.31	  29.80	  220.00	  10.90	  0.90	  66.10	  -99.00	  5.60	  43.00	  3.00	  12.00
01064500	  50.99	  35.10	  1860.00	  0.48	  0.42	  94.80	  -99.00	  5.60	  50.57	  3.30	  9.00
01073000	  21.50	  7.90	  200.00	  5.52	  1.32	  84.00	  -99.00	  4.40	  41.40	  2.90	  15.00
01074500	  108.80	  14.70	  2800.00	  0.09	  0.09	  99.00	  -99.00	  5.10	  55.88	  2.70	  6.00
01075000	  80.70	  23.50	  2490.00	  0.60	  0.23	  98.00	  -99.00	  5.10	  54.48	  2.60	  7.00
01076000	  107.10	  22.40	  1580.00	  1.10	  0.50	  91.00	  -99.00	  4.50	  46.02	  2.60	  9.00
01076500	  42.00	  40.50	  1850.00	  1.16	  0.38	  96.00	  -99.00	  5.00	  48.53	  2.60	  8.00
01078000	  22.60	  21.50	  1260.00	  3.86	  0.86	  93.00	  -99.00	  5.20	  44.63	  2.70	  10.00
01086000	  31.80	  23.70	  960.00	  5.69	  2.01	  93.00	  -99.00	  5.20	  44.34	  2.90	  9.00
01094000	  31.20	  34.20	  810.00	  1.98	  0.37	  90.00	  -99.00	  4.70	  43.70	  3.20	  11.00
01106000	  32.20	  6.00	  140.00	  11.50	  0.12	  85.00	  -99.00	  3.80	  43.00	  3.40	  21.00
01111300	  35.10	  7.20	  540.00	  4.18	  0.56	  92.00	  -99.00	  5.50	  45.00	  3.50	  17.00
01111500	  23.60	  18.10	  500.00	  4.48	  2.84	  92.00	  -99.00	  5.50	  45.00	  3.50	  17.00
01117500	  4.41	  18.10	  200.00	  18.50	  2.76	  84.00	  -99.00	  5.80	  45.20	  3.50	  20.00
01117800	  31.10	  10.70	  360.00	  7.07	  1.20	  94.00	  -99.00	  6.10	  47.00	  3.50	  17.00
01118000	  16.20	  14.00	  300.00	  6.23	  2.11	  92.00	  -99.00	  6.10	  47.00	  3.50	  18.00
01118500	  2.71	  37.20	  200.00	  12.60	  2.05	  86.00	  -99.00	  5.80	  46.00	  3.50	  21.00
01119500	  14.30	  29.00	  710.00	  2.30	  1.40	  78.00	  -99.00	  4.51	  43.00	  2.65	  16.00
01120500	  80.00	  3.30	  730.00	  0.00	  0.00	  89.00	  -99.00	  4.51	  44.00	  2.70	  15.00
01121000	  67.90	  10.40	  640.00	  3.00	  1.00	  82.00	  -99.00	  4.51	  43.50	  2.80	  16.00
01127500	  19.20	  16.70	  430.00	  3.50	  2.10	  66.00	  -99.00	  5.62	  45.00	  2.75	  19.00
01134500	  78.40	  17.00	  1700.00	  2.82	  0.16	  93.00	  -99.00	  4.30	  43.20	  2.40	  3.00
01137500	  72.00	  21.10	  2510.00	  0.09	  0.01	  92.00	  -99.00	  5.40	  52.07	  3.20	  7.00
01142500	  80.40	  10.20	  1320.00	  0.39	  0.00	  30.00	  -99.00	  4.60	  39.06	  2.50	  7.00
01144000	  13.10	  49.70	  1300.00	  0.24	  0.08	  53.00	  -99.00	  4.70	  41.23	  2.40	  5.00
01145000	  50.20	  14.40	  1400.00	  3.51	  1.86	  86.00	  -99.00	  4.60	  43.67	  2.70	  10.00
01153500	  56.50	  21.60	  1340.00	  0.46	  0.00	  58.00	  -99.00	  4.80	  44.00	  2.70	  7.00
01156000	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
01162500	  27.20	  11.80	  1110.00	  2.47	  1.34	  85.00	  -99.00	  5.30	  43.24	  3.00	  12.00
01165000	  51.90	  12.80	  1060.00	  2.32	  1.81	  81.00	  -99.00	  6.40	  42.20	  3.00	  11.00
01165500	  48.10	  7.20	  870.00	  2.52	  1.06	  94.00	  -99.00	  4.80	  44.50	  3.00	  13.00
01169000	  65.60	  21.00	  1440.00	  0.17	  0.17	  81.00	  -99.00	  4.30	  48.80	  3.10	  11.00
01169900	  84.50	  11.80	  1160.00	  1.19	  0.28	  76.00	  -99.00	  4.20	  47.00	  3.10	  12.00
01170100	  71.80	  17.40	  1380.00	  0.30	  0.30	  89.00	  -99.00	  5.30	  46.00	  3.20	  13.00
01173000	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
01174000	  68.20	  5.85	  1020.00	  0.74	  0.00	  84.00	  -99.00	  5.30	  44.50	  3.20	  13.00
01174900	  165.00	  3.85	  900.00	  0.53	  0.00	  98.00	  -99.00	  5.30	  45.00	  3.50	  15.00
01175500	  11.80	  26.00	  800.00	  1.14	  1.10	  69.00	  -99.00	  5.30	  44.40	  2.90	  13.00
01176000	  8.62	  28.30	  840.00	  3.86	  2.77	  59.00	  -99.00	  4.10	  41.50	  3.20	  15.00
01180000	  118.00	  3.82	  1110.00	  6.77	  0.43	  79.00	  -99.00	  4.00	  44.00	  3.70	  11.00
01180500	  79.00	  19.50	  1420.00	  0.44	  0.01	  66.00	  -99.00	  4.00	  48.20	  3.20	  11.00
01181000	  54.90	  21.00	  1420.00	  1.07	  0.52	  86.00	  -99.00	  4.00	  47.50	  3.20	  11.00
01188000	  77.20	  3.80	  920.00	  0.00	  0.00	  79.00	  -99.00	  4.74	  48.00	  2.75	  16.00
01193500	  30.30	  18.50	  505.00	  2.00	  0.70	  75.00	  -99.00	  4.08	  45.00	  2.70	  19.00
01196500	  6.00	  26.50	  313.00	  3.30	  1.10	  40.00	  -99.00	  3.99	  47.00	  2.75	  18.00
01198000	  54.20	  15.20	  1180.00	  1.31	  0.61	  71.00	  -99.00	  4.10	  44.20	  3.40	  13.00
01201500	  11.70	  25.00	  548.00	  2.00	  1.60	  35.00	  -99.00	  4.22	  45.50	  2.75	  18.00
01204000	  48.40	  19.30	  730.00	  1.20	  0.90	  58.00	  -99.00	  4.22	  44.50	  2.85	  17.00
01305000	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
01309500	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
01318500	  16.40	  91.00	  1830.00	  6.30	  -99.00	  90.00	  -99.00	  -99.00	  41.00	  2.50	  7.00
01321000	  33.30	  35.20	  1390.00	  7.42	  2.84	  91.00	  -99.00	  7.24	  46.50	  2.30	  6.50
01329000	  62.70	  22.00	  1700.00	  0.97	  0.13	  81.00	  -99.00	  4.10	  49.00	  2.90	  9.00
01329500	  9.20	  46.40	  1530.00	  2.40	  0.83	  72.00	  -99.00	  3.16	  44.50	  2.40	  9.50
01330500	  26.00	  19.50	  850.00	  5.62	  0.09	  79.00	  -99.00	  6.67	  39.00	  2.50	  11.50
01332000	  77.40	  10.60	  1840.00	  0.22	  0.22	  82.00	  -99.00	  4.40	  55.50	  3.00	  11.00
01333000	  33.00	  27.50	  1620.00	  1.00	  0.00	  78.00	  -99.00	  3.40	  46.00	  2.90	  13.00
01333500	  118.00	  13.00	  1550.00	  0.34	  0.00	  95.00	  -99.00	  4.29	  40.50	  2.70	  11.50
01334500	  15.00	  47.50	  1450.00	  1.30	  0.32	  70.00	  -99.00	  3.51	  44.00	  2.50	  12.00
01348000	  42.70	  33.80	  1520.00	  7.42	  0.02	  83.00	  -99.00	  5.62	  49.00	  2.30	  9.00
01349000	  75.40	  17.00	  900.00	  0.07	  0.01	  32.00	  -99.00	  4.49	  39.50	  2.50	  15.00
01350000	  30.30	  28.80	  2120.00	  0.61	  0.09	  85.00	  -99.00	  3.70	  46.00	  3.20	  14.00
01357500	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
01361000	  25.70	  28.00	  480.00	  4.11	  0.49	  71.00	  -99.00	  2.82	  39.50	  2.60	  14.00
01361500	  45.70	  14.30	  1540.00	  1.30	  0.21	  71.00	  -99.00	  3.16	  38.50	  3.10	  13.50
01362198	  82.00	  12.60	  2340.00	  0.10	  -99.00	  95.00	  -99.00	  -99.00	  50.00	  3.50	  13.50
01365000	  85.30	  10.00	  2000.00	  0.21	  0.01	  95.00	  -99.00	  5.38	  51.00	  3.80	  15.00
01368000	  14.80	  24.40	  840.00	  4.30	  0.66	  43.00	  -99.00	  3.02	  41.50	  2.90	  19.00
01369000	  8.13	  19.80	  760.00	  7.67	  1.29	  55.00	  -99.00	  3.16	  43.00	  3.00	  19.50
01372500	  12.60	  29.10	  530.00	  5.74	  0.69	  60.00	  -99.00	  3.16	  40.50	  2.90	  17.00
01373500	  10.70	  30.10	  620.00	  7.86	  0.47	  59.00	  -99.00	  3.89	  43.00	  3.10	  17.50
01379500	  11.30	  24.60	  323.00	  11.20	  -99.00	  48.00	  -99.00	  3.30	  48.00	  3.50	  22.00
01381500	  16.00	  12.20	  559.00	  1.40	  -99.00	  64.00	  -99.00	  3.90	  48.00	  3.30	  20.00
01384500	  62.00	  10.20	  780.00	  7.10	  -99.00	  90.00	  -99.00	  4.70	  44.00	  4.00	  20.00
01386000	  151.00	  5.80	  829.00	  3.40	  -99.00	  95.00	  -99.00	  5.20	  45.00	  4.00	  20.00
01387500	  17.20	  22.80	  430.00	  7.53	  4.60	  77.00	  -99.00	  4.10	  46.00	  3.90	  21.50
01396500	  28.40	  23.00	  852.00	  1.70	  -99.00	  58.00	  -99.00	  5.40	  48.00	  3.10	  22.00
01397500	  121.00	  2.20	  493.00	  0.10	  -99.00	  27.00	  -99.00	  1.60	  45.00	  3.10	  23.00
01398000	  21.40	  4.50	  274.00	  0.10	  -99.00	  22.00	  -99.00	  2.70	  45.00	  3.10	  23.00
01398500	  43.20	  8.40	  649.00	  0.80	  -99.00	  58.00	  -99.00	  5.40	  49.00	  3.20	  24.00
01399500	  23.30	  15.80	  784.00	  4.80	  -99.00	  52.00	  -99.00	  5.40	  48.00	  3.10	  20.00
01408000	  6.50	  12.80	  118.00	  1.20	  -99.00	  36.00	  -99.00	  5.20	  46.00	  3.90	  26.00
01408500	  6.30	  22.00	  109.00	  13.60	  -99.00	  84.00	  -99.00	  9.60	  47.50	  4.10	  23.00
01410000	  7.00	  20.60	  112.00	  14.80	  -99.00	  94.00	  -99.00	  10.00	  43.00	  3.70	  24.00
01411000	  4.90	  18.40	  127.00	  13.90	  -99.00	  70.00	  -99.00	  6.70	  45.00	  3.50	  25.00
01411500	  5.12	  17.60	  115.00	  8.90	  -99.00	  58.00	  -99.00	  3.70	  43.00	  3.30	  26.00
01413500	  15.20	  19.40	  2210.00	  0.40	  0.05	  85.00	  -99.00	  4.08	  44.00	  2.80	  13.50
01414000	  91.50	  11.70	  2130.00	  0.01	  1.00	  78.00	  -99.00	  3.70	  43.00	  2.90	  14.00
01414500	  120.50	  10.50	  2250.00	  0.17	  1.00	  93.00	  -99.00	  4.49	  46.00	  3.10	  13.50
01415500	  114.00	  5.60	  1950.00	  0.14	  0.14	  99.00	  -99.00	  3.70	  42.50	  2.70	  14.50
01418500	  52.70	  22.30	  2280.00	  0.72	  0.54	  96.00	  -99.00	  4.08	  48.50	  2.80	  13.50
01419500	  64.10	  14.20	  2150.00	  1.70	  1.00	  99.00	  -99.00	  4.08	  54.00	  3.00	  13.50
01420500	  33.40	  33.20	  2070.00	  1.99	  0.75	  94.00	  -99.00	  4.08	  49.50	  2.80	  14.00
01421000	  9.30	  62.20	  2010.00	  0.88	  0.32	  86.00	  -99.00	  4.49	  45.50	  2.60	  14.00
01422000	  21.50	  25.50	  2000.00	  0.40	  0.14	  63.00	  -99.00	  3.33	  42.00	  2.70	  14.50
01422500	  57.60	  14.60	  2180.00	  0.36	  0.30	  74.00	  -99.00	  3.33	  42.50	  2.80	  14.50
01423000	  13.10	  42.60	  1930.00	  0.36	  0.11	  67.00	  -99.00	  3.33	  42.00	  2.50	  15.00
01424500	  50.90	  13.80	  1660.00	  0.20	  1.00	  78.00	  -99.00	  3.51	  42.00	  2.70	  16.50
01425500	  326.00	  2.00	  1670.00	  0.01	  1.00	  60.00	  -99.00	  4.29	  42.00	  2.70	  16.50
01426500	  9.30	  73.40	  1790.00	  0.48	  0.12	  73.00	  -99.00	  4.29	  42.00	  2.50	  15.50
01427500	  37.90	  19.00	  1470.00	  2.61	  0.63	  62.00	  -99.00	  3.33	  43.00	  2.80	  16.50
01435000	  70.60	  15.10	  2450.00	  0.37	  0.09	  98.00	  -99.00	  5.38	  57.50	  3.30	  13.50
01437000	  27.20	  49.90	  1760.00	  4.68	  1.66	  84.00	  -99.00	  4.92	  48.50	  3.10	  16.00
01439500	  34.90	  30.20	  1260.00	  9.38	  3.10	  100.00	  -99.00	  2.82	  46.30	  3.20	  15.00
01440000	  37.60	  23.80	  895.00	  1.50	  -99.00	  86.00	  -99.00	  4.70	  44.50	  3.30	  18.00
01440400	  80.90	  18.70	  1400.00	  4.28	  -99.00	  89.00	  -99.00	  -99.00	  46.60	  3.30	  15.00
01443500	  7.99	  28.60	  629.00	  5.90	  -99.00	  50.00	  -99.00	  3.30	  45.00	  3.30	  19.00
01445000	  8.16	  5.10	  697.00	  4.10	  -99.00	  66.00	  -99.00	  5.20	  44.00	  3.30	  19.00
01445500	  6.44	  24.70	  668.00	  5.00	  -99.00	  64.00	  -99.00	  5.20	  44.00	  3.30	  20.00
01447500	  28.20	  22.20	  1850.00	  10.72	  2.51	  84.00	  -99.00	  3.51	  45.00	  3.20	  16.00
01459500	  11.60	  25.70	  500.00	  0.09	  0.09	  32.00	  -99.00	  2.66	  45.00	  3.30	  22.00
01463500	  4.90	  266.80	  935.00	  2.10	  -99.00	  69.00	  0.00	  3.20	  44.00	  3.20	  17.00
01464500	  3.24	  13.80	  118.00	  7.80	  -99.00	  61.00	  -99.00	  5.60	  44.00	  3.60	  24.00
01466500	  18.40	  3.20	  146.00	  6.10	  -99.00	  100.00	  -99.00	  15.00	  43.00	  3.80	  23.00
01467000	  6.60	  17.00	  117.00	  14.00	  -99.00	  87.00	  -99.00	  8.50	  42.50	  4.00	  24.00
01471000	  7.25	  37.10	  530.00	  2.00	  0.01	  24.00	  -99.00	  2.82	  45.00	  2.85	  23.00
01475000	  18.40	  7.10	  131.00	  3.30	  -99.00	  39.00	  -99.00	  4.10	  43.00	  3.20	  26.00
01478500	  18.40	  18.40	  380.00	  0.07	  -99.00	  19.00	  -99.00	  3.70	  45.00	  3.25	  25.00
01483500	  10.40	  5.10	  61.00	  0.10	  -99.00	  21.00	  -99.00	  3.70	  45.00	  3.50	  26.50
01484000	  6.26	  6.10	  57.00	  0.65	  -99.00	  35.00	  -99.00	  -99.00	  47.00	  3.55	  28.00
01487000	  3.23	  14.30	  50.00	  1.70	  -99.00	  40.00	  -99.00	  3.70	  45.50	  3.55	  26.50
01488500	  2.65	  11.90	  56.00	  0.30	  -99.00	  29.00	  -99.00	  3.70	  46.00	  3.50	  26.50
01491000	  3.01	  19.00	  60.00	  1.91	  -99.00	  35.00	  -99.00	  3.70	  45.00	  3.50	  26.50
01492000	  14.80	  4.10	  55.00	  0.00	  -99.00	  26.00	  -99.00	  3.70	  44.50	  3.45	  27.00
01495000	  17.90	  23.30	  398.00	  0.05	  -99.00	  14.00	  -99.00	  3.70	  44.00	  3.25	  24.50
01496200	  29.00	  6.19	  375.00	  0.02	  -99.00	  17.00	  -99.00	  -99.00	  43.00	  3.25	  24.00
01498500	  28.30	  25.00	  1840.00	  1.29	  0.15	  43.00	  -99.00	  4.71	  41.50	  2.50	  15.50
01502000	  27.80	  21.10	  1560.00	  1.07	  0.15	  42.00	  -99.00	  3.33	  42.00	  2.50	  14.00
01503000	  3.60	  121.80	  1560.00	  2.64	  0.71	  53.00	  -99.00	  3.89	  41.00	  3.00	  14.50
01512500	  4.70	  74.10	  1230.00	  2.94	  0.63	  57.00	  -99.00	  3.33	  41.50	  2.40	  14.00
01514000	  14.30	  30.30	  1370.00	  0.27	  1.00	  51.00	  -99.00	  3.16	  40.00	  2.40	  15.50
01518000	  44.00	  29.80	  1740.00	  1.01	  0.01	  63.00	  -99.00	  3.33	  37.00	  2.35	  18.00
01520000	  20.10	  37.30	  1600.00	  0.01	  0.00	  29.00	  -99.00	  3.20	  34.50	  2.25	  17.00
01520500	  24.40	  44.80	  1750.00	  0.10	  1.00	  44.00	  -99.00	  3.16	  36.00	  2.50	  17.00
01528000	  12.60	  20.10	  1580.00	  1.08	  0.03	  28.00	  -99.00	  2.99	  34.00	  2.40	  18.50
01531000	  7.23	  88.50	  1600.00	  1.53	  0.53	  43.00	  -99.00	  2.99	  34.50	  2.30	  17.50
01532000	  17.70	  27.50	  1530.00	  1.10	  0.10	  56.00	  -99.00	  3.33	  38.20	  2.45	  18.00
01534000	  21.30	  36.67	  1370.00	  3.50	  2.50	  53.00	  -99.00	  3.33	  41.40	  2.55	  16.00
01538000	  52.20	  22.11	  1330.00	  1.00	  0.00	  84.00	  -99.00	  3.51	  41.60	  2.80	  18.00
01539000	  39.60	  32.34	  1190.00	  1.56	  0.56	  69.00	  -99.00	  2.82	  43.80	  2.45	  18.00
01541000	  9.08	  35.30	  1740.00	  1.01	  0.01	  77.00	  -99.00	  4.08	  45.20	  2.40	  18.00
01541500	  8.56	  65.10	  1680.00	  1.91	  0.91	  78.00	  -99.00	  3.70	  44.60	  2.50	  18.00
01543500	  8.73	  46.11	  1680.00	  0.01	  0.01	  96.00	  -99.00	  4.70	  44.50	  2.25	  18.00
01545600	  99.50	  12.50	  1830.00	  1.00	  -99.00	  100.00	  -99.00	  -99.00	  41.80	  2.35	  18.00
01547700	  59.30	  17.00	  1280.00	  0.00	  -99.00	  76.00	  -99.00	  -99.00	  38.20	  2.35	  21.00
01548500	  22.80	  44.50	  1900.00	  1.00	  0.00	  82.00	  -99.00	  3.16	  40.20	  2.30	  17.00
01549500	  54.80	  15.20	  1350.00	  1.00	  0.00	  66.00	  -99.00	  3.16	  40.80	  2.45	  19.00
01555000	  18.90	  45.20	  1330.00	  1.00	  0.00	  75.00	  -99.00	  4.08	  42.20	  2.60	  22.00
01555500	  11.00	  43.70	  860.00	  1.00	  0.00	  33.00	  -99.00	  3.33	  42.50	  3.20	  20.00
01556000	  14.60	  33.13	  1570.00	  1.30	  0.30	  64.00	  -99.00	  4.49	  43.10	  2.40	  22.00
01558000	  14.90	  24.36	  1340.00	  1.26	  0.26	  76.00	  -99.00	  5.15	  44.20	  2.55	  19.00
01560000	  42.90	  28.98	  1560.00	  1.00	  0.00	  65.00	  -99.00	  3.89	  42.80	  2.40	  22.00
01562000	  7.06	  81.54	  1470.00	  1.01	  0.01	  69.00	  -99.00	  4.92	  41.10	  2.45	  21.00
01564500	  14.00	  38.77	  1220.00	  1.01	  0.01	  75.00	  -99.00	  4.92	  41.00	  2.60	  21.00
01567000	  4.86	  140.30	  1240.00	  0.10	  0.10	  67.00	  -99.00	  4.30	  39.80	  2.45	  21.00
01568000	  7.58	  43.03	  1180.00	  1.00	  0.00	  57.00	  -99.00	  3.89	  42.40	  2.85	  23.00
01570500	  2.06	  391.00	  0.00	  0.05	  0.05	  61.00	  -99.00	  3.73	  43.00	  2.80	  21.00
01574000	  5.48	  76.70	  570.00	  1.21	  0.21	  33.00	  -99.00	  2.82	  41.20	  2.65	  25.00
01580000	  17.70	  28.60	  657.00	  0.03	  -99.00	  50.00	  -99.00	  3.30	  44.50	  3.15	  24.00
01582000	  33.80	  15.60	  658.00	  0.06	  -99.00	  27.00	  -99.00	  3.30	  45.00	  3.10	  24.00
01583000	  46.10	  2.60	  591.00	  0.03	  -99.00	  36.00	  -99.00	  3.30	  45.00	  3.25	  25.50
01583500	  24.50	  17.10	  544.00	  0.06	  -99.00	  44.00	  -99.00	  3.30	  45.00	  3.20	  25.50
01586500	  16.70	  22.20	  702.00	  0.05	  -99.00	  35.00	  -99.00	  3.30	  44.00	  3.20	  25.00
01590000	  18.10	  4.60	  112.00	  1.45	  -99.00	  70.00	  -99.00	  3.50	  43.50	  3.70	  26.00
01591000	  28.20	  12.50	  589.00	  0.00	  -99.00	  26.00	  -99.00	  3.50	  42.50	  3.35	  23.50
01595000	  30.50	  17.50	  2450.00	  0.19	  -99.00	  78.00	  -99.00	  3.57	  48.00	  2.75	  18.50
01597000	  137.00	  9.30	  2510.00	  0.12	  -99.00	  79.00	  -99.00	  3.76	  46.00	  2.75	  21.00
01599000	  62.70	  17.00	  2166.00	  0.01	  -99.00	  92.00	  -99.00	  3.45	  41.50	  2.75	  24.00
01601500	  55.00	  34.70	  1875.00	  0.03	  -99.00	  70.00	  -99.00	  3.53	  36.00	  2.75	  23.00
01603500	  54.60	  12.30	  1570.00	  1.00	  0.00	  59.00	  -99.00	  3.33	  35.50	  2.80	  23.00
01604500	  17.00	  34.50	  1280.00	  0.00	  0.00	  74.00	  -99.00	  3.30	  36.00	  2.70	  20.00
01608500	  14.40	  122.00	  2250.00	  0.00	  0.00	  75.00	  -99.00	  3.40	  35.00	  2.80	  20.00
01610000	  10.50	  158.00	  1920.00	  0.08	  -99.00	  76.00	  -99.00	  3.43	  38.00	  2.60	  23.00
01611500	  10.40	  105.10	  1700.00	  0.00	  0.00	  75.00	  -99.00	  3.40	  36.00	  2.70	  22.00
01613000	  7.93	  196.00	  1803.00	  0.06	  -99.00	  77.00	  -99.00	  3.40	  35.50	  2.85	  22.00
01614000	  9.20	  41.90	  890.00	  0.00	  0.00	  70.00	  -99.00	  2.80	  39.00	  2.70	  23.00
01614500	  11.20	  61.10	  1054.00	  0.05	  -99.00	  37.40	  -99.00	  3.42	  39.50	  3.00	  24.00
01617800	  23.80	  9.60	  509.00	  0.11	  -99.00	  11.70	  -99.00	  -99.00	  39.50	  3.10	  26.00
01631000	  7.73	  145.00	  1600.00	  1.04	  -99.00	  50.00	  -99.00	  -99.00	  41.60	  3.45	  24.10
01632000	  44.30	  25.80	  2020.00	  1.00	  -99.00	  89.00	  -99.00	  4.06	  35.80	  3.09	  21.00
01634000	  9.86	  103.00	  1430.00	  1.01	  -99.00	  50.00	  -99.00	  -99.00	  36.50	  3.03	  23.00
01634500	  33.00	  23.40	  1350.00	  1.00	  -99.00	  86.00	  -99.00	  2.85	  34.60	  2.87	  23.80
01637500	  47.50	  23.90	  1110.00	  0.02	  -99.00	  37.00	  -99.00	  3.10	  42.50	  3.15	  23.50
01639000	  18.90	  31.50	  597.00	  0.00	  -99.00	  24.00	  -99.00	  3.07	  43.50	  3.05	  23.00
01639500	  12.80	  28.00	  625.00	  0.02	  -99.00	  17.00	  -99.00	  3.07	  43.50	  3.10	  23.50
01640500	  201.60	  4.10	  1455.00	  0.00	  -99.00	  71.00	  -99.00	  3.07	  47.50	  3.10	  26.00
01641500	  263.00	  4.20	  1450.00	  0.00	  -99.00	  100.00	  -99.00	  3.07	  46.50	  3.20	  23.00
01643500	  23.80	  15.60	  521.00	  0.01	  -99.00	  26.00	  -99.00	  3.05	  42.00	  3.25	  25.00
01644000	  8.25	  40.60	  660.00	  1.00	  -99.00	  35.00	  -99.00	  -99.00	  40.00	  3.18	  23.80
01645000	  15.10	  20.90	  468.00	  0.01	  -99.00	  20.00	  -99.00	  3.04	  42.00	  3.35	  25.00
01646502	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
01653600	  16.10	  14.70	  197.00	  2.46	  -99.00	  42.00	  -99.00	  -99.00	  44.00	  3.50	  28.00
01661050	  12.40	  7.30	  112.00	  0.00	  -99.00	  60.00	  -99.00	  -99.00	  44.50	  3.55	  29.00
01661500	  12.90	  8.10	  101.00	  0.31	  -99.00	  82.00	  -99.00	  2.80	  41.00	  3.45	  29.50
01663500	  29.50	  31.70	  980.00	  1.00	  -99.00	  41.00	  -99.00	  -99.00	  39.80	  3.93	  23.50
01664000	  9.43	  39.70	  790.00	  1.00	  -99.00	  43.00	  -99.00	  -99.00	  40.20	  3.65	  23.70
01666500	  35.00	  30.20	  940.00	  1.00	  -99.00	  65.00	  -99.00	  -99.00	  42.50	  3.90	  23.80
01667500	  14.90	  54.60	  860.00	  1.00	  -99.00	  53.00	  -99.00	  -99.00	  43.20	  3.67	  24.00
01668000	  6.64	  70.20	  660.00	  1.20	  -99.00	  54.00	  -99.00	  -99.00	  42.50	  3.49	  24.30
01669500	  4.08	  19.70	  120.00	  1.00	  -99.00	  71.00	  -99.00	  -99.00	  43.20	  3.35	  28.80
01674000	  6.89	  37.70	  280.00	  1.00	  -99.00	  81.00	  -99.00	  -99.00	  42.00	  3.51	  27.10
02013000	  40.50	  27.30	  2230.00	  1.00	  -99.00	  87.00	  -99.00	  -99.00	  38.50	  2.56	  23.40
02014000	  27.30	  39.80	  2320.00	  1.01	  -99.00	  85.00	  -99.00	  -99.00	  38.60	  2.62	  24.40
