"wfo","lid","priority","observation pedts code","observation duration","observation last update","forecast pedts code","forecast duration","forecast last update"
"HGX","SBMT2","1","HGIRG","30","2023-11-10 18:36:59","HGIFF","26","2023-05-23 11:51:45"
"HGX","SDAT2","1","HGIRG","30","2023-11-10 18:36:59","HGIFF","26","2023-05-21 11:51:43"
"HGX","SGNT2","1","HMIRP","36","2023-02-21 23:51:53","HMIFA","36","2023-11-10 18:36:59"
"HGX","SHLT2","1","HGIRR","30","2023-11-10 18:36:59","HGIFF","26","2023-05-23 11:51:45"
"HGX","SLNT2","1","HGIRG","30","2023-11-10 18:36:59","HGIFF","26","2023-11-10 18:36:59"
"HGX","SLNT2","2","HGIRR","30","2023-06-22 14:51:50","","",""
"HGX","SOMT2","1","HPIRG","30","2023-11-10 18:36:59","HPIFF","26",""
"HGX","SPAT2","1","HGIRG","30","2023-11-10 18:36:59","HGIFF","26","2023-05-21 11:51:43"
"HGX","SPDT2","1","HGIRG","30","2023-11-10 18:36:59","HGIFF","26","2023-05-20 17:51:50"
"HGX","SPNT2","1","HGIRG","30","2023-11-10 18:36:59","HGIFF","26","2023-05-20 00:51:37"
"HGX","TMBT2","1","HGIRG","30","2023-11-10 18:36:59","HGIFF","26","2023-05-20 09:51:40"
"HGX","WBZT2","1","HGIRG","6","2023-11-10 18:36:59","","",""
"HGX","WCBT2","1","HGIRG","30","2023-11-10 18:36:59","HGIFF","26","2023-11-10 18:36:59"
"HGX","WCBT2","2","HGIRZ","6","2014-06-26 05:18:33","","",""
"HGX","WFDT2","1","HGIRG","30","2023-11-10 18:36:59","HGIFF","26","2023-10-11 19:37:06"
"HGX","WHAT2","1","HGIRG","30","2023-11-10 18:36:59","HGIFF","26","2023-11-10 18:36:59"
"HGX","WSBT2","1","HGIRG","30","2023-11-10 18:36:59","HGIFF","26","2020-09-27 18:36:37"
"HNL","ALKH1","1","HGIRG","30","2023-11-10 18:37:12","HGIFE","26",""
"HNL","HKPH1","1","HGIRG","6","2023-11-10 18:37:12","","",""
"HNL","HKSH1","1","HGIRG","30","2023-11-10 18:37:12","","",""
"HNL","HLAH1","1","HGIRG","30","2023-11-10 18:37:12","","",""
"HNL","HLEH1","1","HGIR2","30","2023-11-10 18:37:12","","",""
"HNL","HLEH1","2","HGIRG","30","2023-02-22 18:23:23","","",""
"HNL","HLSH1","1","HGIRG","6","2020-11-28 23:36:43","HGIFE","26",""
"HNL","HLWH1","1","HGIRG","30","2019-12-25 23:51:33","HGIFE","26",""
"HNL","HLWH1","2","HGIRZ","30","2023-11-10 18:37:12","","",""
"HNL","HNWH1","1","HGIRG","30","2023-11-10 18:37:12","HGIFE","26",""
"HNL","HOHH1","1","HGIRG","6","2023-11-10 18:37:12","","",""
"HNL","HOUH1","1","HGIRG","6","2022-10-03 23:52:18","HGIFE","26",""
"HNL","HPOH1","1","HGIRG","30","2019-12-04 23:51:31","HGIFE","26",""
"HNL","HPOH1","2","HGIRZ","30","2023-11-10 18:37:12","","",""
"HNL","HPPH1","1","HGIRZ","30","2023-11-10 18:37:12","","",""
"HNL","HRBH1","1","HGIRZ","30","2023-11-10 18:37:12","","",""
"HNL","HUSH1","1","HGIRG","6","2023-11-10 18:37:12","HGIFE","26",""
"HNL","HWSH1","1","HGIRG","6","2023-11-10 18:37:12","","",""
"HNL","IAOH1","1","HGIRZ","30","2023-11-10 18:37:12","","",""
"HNL","KHSH1","1","HGIRZ","30","2023-11-10 18:37:12","","",""
"HNL","KHSH1","2","HGIRG","6","2019-10-06 23:51:23","","",""
"HNL","KKGH1","1","HGIRG","6","2023-11-10 18:37:12","","",""
"HNL","KKLH1","1","HGIR2","6","2020-12-24 23:36:51","HGIFE","26",""
"HNL","KKLH1","2","HGIRZ","30","","","",""
"HNL","KLKH1","1","HGIRZ","6","2014-06-26 05:18:36","","",""
"HNL","KLSH1","1","HGIRG","30","2023-11-10 18:37:12","","",""
"HNL","KMAH1","1","HGIRZ","30","2023-11-10 18:37:12","","",""
"HNL","KMAH1","2","HGIRG","6","","","",""
"HNL","KMPH1","1","HGIRZ","30","2023-11-10 18:37:12","","",""
"HNL","KMSH1","1","HGIRG","30","2023-11-10 18:37:12","HGIFE","26",""
"HNL","KNAH1","1","HGIRG","30","2023-11-10 18:37:12","HGIFE","26",""
"HNL","KNEH1","1","HGIRG","6","2023-11-10 18:37:12","","",""
"HNL","KNFH1","1","HGIRG","30","2023-11-10 18:37:12","","",""
"HNL","KNNH1","1","HGIRG","30","2023-11-10 18:37:12","","",""
"HNL","KOSH1","1","HGIRG","6","2023-11-10 18:37:12","HGIFE","26",""
"HNL","KOWH1","1","HGIRG","6","2023-11-10 18:37:12","HGIFE","26",""
"HNL","KPPH1","1","HGIRG","30","2014-06-26 05:18:36","HGIFE","26",""
"HNL","KSBH1","1","HGIRZ","30","2023-11-10 18:37:12","","",""
"HNL","KSBH1","2","HGIRG","6","","","",""
"HNL","KSFH1","1","HGIRG","6","2023-11-10 18:37:12","","",""
"HNL","KUSH1","1","HGIRG","6","2023-11-10 18:37:12","","",""
"HNL","KWGH1","1","HGIRG","6","2023-11-10 18:37:12","","",""
"HNL","KWKH1","1","HGIRG","30","2023-11-10 18:37:12","","",""
"HNL","KWSH1","1","HGIRG","30","2023-11-10 18:37:12","","",""
"HNL","KWWH1","1","HGIRG","6","2023-11-10 18:37:12","","",""
"HNL","MKHH1","1","HGIRG","30","2023-11-10 18:37:12","","",""
"HNL","MKSH1","1","HGIRG","6","2023-11-10 18:37:12","HGIFE","26",""
"HNL","MNWH1","1","HGIRG","6","2023-11-10 18:37:12","","",""
"HNL","MOSH1","1","HGIRG","6","2023-11-10 18:37:12","","",""
"HNL","MPDH1","1","HGIRG","6","2023-11-10 18:37:12","","",""
"HNL","MPDH1","2","HGIRZ","30","","","",""
"HNL","MWSH1","1","HGIRG","30","2020-05-20 23:37:30","","",""
"HNL","MWSH1","2","HGIRZ","30","2023-11-10 18:37:12","","",""
"HNL","NHSH1","1","HGIRG","6","2023-11-10 18:37:12","HGIFE","26",""
"HNL","NLIH1","1","HGIRG","30","2023-11-10 18:37:12","HGIFE","26",""
"HNL","OHGH1","1","HGIRG","6","2023-08-31 23:37:23","","",""
"HNL","OLBH1","1","HGIRG","30","2023-11-10 18:37:12","","",""
"HNL","OPAH1","1","HGIRG","6","2023-11-10 18:37:12","","",""
"HNL","OPSH1","1","HGIRG","6","2015-07-29 06:18:51","HGIFE","26",""
"HNL","PAGH1","1","HGIRG","30","2023-11-10 18:37:12","","",""
"HNL","PKSH1","1","HGIRG","6","2023-11-10 18:37:12","","",""
"HNL","PNSH1","1","HGIRZ","30","2023-11-10 18:37:12","","",""
"HNL","WAAH1","1","HGIRG","6","2023-11-10 18:37:12","","",""
"HNL","WEBH1","1","HGIRG","30","2023-11-10 18:37:12","HGIFE","26",""
"HNL","WESH1","1","HGIRG","6","2023-11-10 18:37:12","","",""
"HNL","WHRH1","1","HGIRZ","30","2023-11-10 18:37:12","","",""
"HNL","WHRH1","2","HGIRG","30","2018-10-31 00:06:18","","",""
"HNL","WHSH1","1","HGIRG","6","2023-11-10 18:37:12","HGIFE","26",""
"HNL","WIEH1","1","HGIRG","30","2022-09-09 20:52:29","HGIFE","26",""
"HNL","WIEH1","2","HGIRZ","30","2023-11-10 18:37:12","","",""
"HNL","WISH1","1","HGIRG","6","2023-11-10 18:37:12","HGIFE","26",""
"HNL","WKGH1","1","HGIRZ","6","2021-08-22 23:37:42","HGIFE","26",""
"HNL","WKGH1","2","HGIRG","6","2021-06-03 21:40:42","","",""
"HNL","WKNH1","1","HGIRG","6","2023-11-10 18:37:12","","",""
"HNL","WKNH1","2","HGIRZ","30","2023-08-02 20:52:11","","",""
"HNL","WKSH1","1","HGIRZ","30","2023-11-10 18:37:12","","",""
"HNL","WLSH1","1","HGIRG","6","2023-11-10 18:37:12","","",""
"HNL","WLUH1","1","HGIRG","30","2023-11-10 18:37:12","","",""
"HNL","WMSH1","1","HGIRG","6","2023-11-10 18:37:12","","",""
"HNL","WNIH1","1","HGIRG","30","2023-11-10 18:37:12","HGIFE","26",""
"HNL","WRIH1","1","HGIRZ","30","2023-11-10 18:37:12","","",""
"HNL","WRIH1","2","HGIRG","6","","","",""
"HNL","WRSH1","1","HGIRG","30","2020-02-12 23:51:44","","",""
"HNL","WRSH1","2","HPIRZ","30","2023-11-10 18:37:12","","",""
"HNL","WRVH1","1","HGIRG","6","2023-11-10 18:37:12","","",""
"HNL","WRVH1","2","HGIRZ","30","","","",""
"HNL","WSFH1","1","HGIRG","30","2023-11-10 18:37:12","HGIFE","26",""
"HNL","WWKH1","1","HGIRG","30","2023-11-10 18:37:12","HGIFE","26",""
"HNL","WWLH1","1","HGIRG","6","2022-10-21 23:52:20","","",""
"HNX","ARBC1","1","HGIRG","30","2022-08-28 23:52:24","","",""
"HNX","BGFC1","1","HGIRG","30","2023-11-10 18:37:41","","",""
"HNX","CHBC1","1","HGIRG","6","2023-11-10 18:37:41","HGIFZ","30","2022-08-06 11:52:15"
"HNX","DLMC1","1","QRIRG","30","2022-08-28 23:52:24","QRIFZ","30","2022-08-06 11:52:15"
"HNX","DSNC1","1","HGIRG","6","2023-11-10 18:37:41","HGIFZ","30","2022-08-06 11:52:15"
"HNX","ELNC1","1","HGIRG","6","2023-11-10 18:37:41","HGIFZ","30","2022-08-06 11:52:15"
"HNX","FTHC1","1","HGIRG","30","2023-11-10 18:37:41","","",""
"HNX","GVAC1","1","HGIRG","6","2023-11-10 18:37:41","HGIFZ","30","2022-08-06 11:52:15"
"HNX","HPIC1","1","HGIRG","6","2023-11-10 18:37:41","HGIFE","30","2023-11-10 18:37:41"
"HNX","JAMC1","1","HGIRG","6","2023-11-10 18:37:41","HGIFZ","30","2022-08-06 11:52:15"
"HNX","KCSC1","1","HGIRG","6","2022-08-20 23:38:35","","",""
"HNX","KHPC1","1","HGIRG","30","2023-11-10 18:37:41","HGICF","30",""
"HNX","KREC1","1","HGIRG","30","2023-11-10 18:37:41","","",""
"HNX","KRVC1","1","HGIRG","30","2023-11-10 18:37:41","HGIFE","26",""
"HNX","KRVC1","2","","","","HGIFA","26",""
"HNX","KTRC1","1","HGIRG","30","2023-11-10 18:37:41","","",""
"HNX","KWRC1","1","HGIRG","30","2023-11-10 18:37:41","","",""
"HNX","LDXC1","1","HGIRG","30","2023-11-10 18:37:41","","",""
"HNX","LGAC1","1","HGIRG","6","2023-11-10 18:37:41","HGIFZ","30","2022-08-06 11:52:15"
"HNX","LGCC1","1","HGIRG","6","2023-11-10 18:37:41","HGIFZ","30","2022-08-06 11:52:15"
"HNX","LTDC1","1","HGIRG","6","2023-11-10 18:37:41","HGIFZ","30","2022-08-06 11:52:15"
"HNX","MBPC1","1","HGIRG","30","2023-11-10 18:37:41","","",""
"HNX","MEEC1","1","HGIRG","6","2023-11-10 18:37:41","HGIFE","26","2023-11-10 18:37:41"
"HNX","MIEC1","1","HGIRG","30","2023-11-10 18:37:41","","",""
"HNX","MIIC1","1","HGIRG","30","2023-11-10 18:37:41","","",""
"HNX","MLPC1","1","HGIRG","6","2023-11-10 18:37:41","HGIFZ","30","2022-08-06 11:52:15"
"HNX","NFCC1","1","HGIRG","30","2023-11-10 18:37:41","","",""
"HNX","NKDC1","1","HGIRG","30","2023-11-10 18:37:41","","",""
"HNX","NWMC1","1","HGIRG","30","2023-11-10 18:37:41","HGIFE","26","2023-11-10 18:37:41"
"HNX","PCXC1","1","HGIRG","30","2023-11-10 18:37:41","","",""
"HNX","PNEC1","1","HGIRG","6","2023-11-10 18:37:41","HGIFZ","30","2022-08-06 11:52:15"
"HNX","POHC1","1","HGIRG","30","2023-11-10 18:37:41","HGIFE","26","2023-11-10 18:37:41"
"HNX","QBCC1","1","HGIRG","30","2023-11-10 18:37:41","","",""
"HNX","QBMC1","1","HGIRG","6","2023-11-10 18:37:41","","",""
"HNX","QFSC1","1","HGIRG","30","2023-11-10 18:37:41","","",""
"HNX","QSCC1","1","HGIRG","30","2023-11-10 18:37:41","","",""
"HNX","RPPC1","1","HGIRG","30","2023-11-10 18:37:41","","",""
"HNX","RSBC1","1","HGIRG","6","2023-11-10 18:37:41","HGIFZ","30",""
"HNX","SJMC1","1","HGIRG","6","2023-11-10 18:37:41","HGIFZ","30","2022-08-06 11:52:15"
"HNX","SJXC1","1","HGIRG","30","2023-11-10 18:37:41","","",""
"HNX","SKRC1","1","HGIRG","30","2023-11-10 18:37:41","HGIFZ","26","2022-08-06 11:52:15"
"HNX","SPQC1","1","HGIRG","30","2023-11-10 18:37:41","","",""
"HNX","SSTC1","1","HGIRG","6","2023-11-10 18:37:41","HGIFZ","30","2022-08-06 11:52:15"
"HNX","STVC1","1","HGIRG","30","2023-11-10 18:37:41","HGIFE","26","2023-11-10 18:37:41"
"HNX","TBSC1","1","HGIRG","30","2023-08-31 23:37:47","","",""
"HNX","TENC1","1","HGIRG","6","2023-08-13 23:52:44","","",""
"HNX","TLRC1","1","HGIRG","30","2023-11-10 18:37:41","","",""
"HNX","TVRC1","1","HGIRG","30","2023-11-10 18:37:41","HGIFZ","26","2022-08-06 11:52:15"
"HNX","WARC1","1","HGIRG","6","2023-11-10 18:37:41","HGIFZ","30","2022-08-06 11:52:15"
"HNX","XBVC1","1","HGIRG","30","2023-11-10 18:37:41","","",""
"HNX","XESC1","1","HGIRG","30","2023-11-10 18:37:41","","",""
"HNX","XKCC1","1","HGIRG","6","2023-11-10 18:37:41","","",""
"HNX","XKIC1","1","HGIRG","30","2023-11-10 18:37:41","","",""
"HNX","XRCC1","1","HGIRG","6","2023-11-10 18:37:41","","",""
"HNX","XXCC1","1","HGIRG","30","2023-11-10 18:37:41","","",""
"HUN","ATNA1","1","HGIRG","30","2023-11-10 18:37:52","HGIFF","26",""
"HUN","BGWA1","1","HGIRG","30","2023-11-10 18:37:52","HGIFF","26",""
"HUN","BNAA1","1","HGIRG","30","2023-11-10 18:37:52","HGIFF","26","2023-11-10 18:37:52"
"HUN","BSBA1","1","HGIRG","30","2023-11-10 18:37:52","HGIFF","26","2023-11-10 18:37:52"
"HUN","CNTA1","1","HGIRG","30","2023-11-10 18:37:52","HGIFF","26",""
"HUN","DECA1","1","HGIRZ","30","2023-11-10 18:37:52","HGIFF","26","2023-11-10 18:37:52"
"HUN","FLOA1","1","HGIRZ","30","2023-11-10 18:37:52","HGIFF","26","2023-11-10 18:37:52"
"HUN","FRYA1","1","HGIRG","30","2023-11-10 18:37:52","HGIFF","26",""
"HUN","FYTT1","1","HGIRG","30","2023-11-10 18:37:52","HGIFF","26","2023-11-10 18:37:52"
"HUN","GVDA1","1","HTIRZ","6","2023-11-10 18:37:52","HTIFF","26","2023-07-18 16:53:14"
"HUN","GVHA1","1","HPIRZ","30","2023-11-10 18:37:52","HPIFF","6","2023-11-10 18:37:52"
"HUN","MADA1","1","HGIRG","30","2023-11-10 18:37:52","HGIFF","26",""
"HUN","RBYA1","1","HGIRG","30","2023-11-10 18:37:52","HGIFF","26",""
"HUN","SCRA1","1","HGIRG","30","2023-11-10 18:37:52","HGIFF","26","2023-11-10 18:37:52"
"HUN","SHEA1","1","HGIRG","30","2023-11-10 18:37:52","HGIFF","26",""
"HUN","TONA1","1","HGIRG","30","2023-11-10 18:37:52","HGIFF","26",""
"HUN","WDVA1","1","HGIRG","30","2023-11-10 18:37:52","HGIFF","26","2023-11-10 18:37:52"
"HUN","WHIA1","1","HGIRG","30","2023-11-10 18:37:52","HGIFF","26","2023-11-10 18:37:52"
"ICT","AGAK1","1","HGIRG","30","2023-11-10 18:37:58","HGIFF","18","2022-06-07 05:52:32"
"ICT","AGSK1","1","HGIRG","30","2023-11-10 18:37:58","HGIFF","18","2022-06-07 05:52:32"
"ICT","ALBK1","1","HGIRG","30","2023-11-10 18:37:58","HGIFF","18","2021-05-21 11:53:06"
"ICT","ALMK1","1","HGIRG","30","2023-11-10 18:37:58","HGIFF","18","2021-06-03 17:40:52"
"ICT","ARCK1","1","HGIRG","30","2023-11-10 18:37:58","HGIFF","18","2022-06-12 23:52:54"
"ICT","ARKK1","1","HGIRG","30","2023-11-10 18:37:58","HGIFF","18","2022-06-08 17:52:46"
"ICT","ATOK1","1","HGIRG","30","2023-11-10 18:37:58","HGIFF","18","2022-06-11 17:52:49"
"ICT","BIGK1","1","HPIRG","6","2023-11-10 18:37:58","","",""
"ICT","BLPK1","1","HGIRZ","6","2023-09-06 23:38:08","HGIFF","26","2022-05-30 05:52:36"
"ICT","BRNK1","1","HGIRZ","6","2020-07-07 23:37:19","HGIFF","18","2020-07-03 11:37:14"
"ICT","CBNK1","1","HGIRG","30","2023-11-10 18:37:58","HGIFF","18","2023-07-13 23:53:10"
"ICT","CFVK1","1","HGIRZ","6","2023-11-10 18:37:58","HGIFF","20","2022-06-12 11:52:39"
"ICT","CHNK1","1","HPIRG","6","2023-11-10 18:37:58","","",""
"ICT","CNUK1","1","HGIRG","30","2023-11-10 18:37:58","HGIFF","18","2022-06-07 11:52:38"
"ICT","COWK1","1","HGIRG","30","2023-11-10 18:37:58","HGIFF","18","2022-06-07 05:52:32"
"ICT","CTWK1","1","HGIRZ","6","2022-06-17 23:52:42","HGIFF","20","2022-06-12 17:52:44"
"ICT","CWSK1","1","HGIRG","6","2023-11-10 18:37:58","","",""
"ICT","DRBK1","1","HGIRG","30","2023-11-10 18:37:58","HGIFF","18","2022-06-06 05:52:33"
"ICT","ECLK1","1","HPIRG","6","2023-11-10 18:37:58","","",""
"ICT","EDEK1","1","HGIRG","30","2023-11-10 18:37:58","HGIFF","18","2022-05-10 11:37:54"
"ICT","EDRK1","1","HPIRG","6","2023-11-10 18:37:58","","",""
"ICT","EDWK1","1","HGIRG","30","2023-11-10 18:37:58","HGIFF","18","2022-05-10 05:37:36"
"ICT","ELFK1","1","HGIRG","6","2023-11-10 18:37:58","","",""
"ICT","ELWK1","1","HGIRG","30","2023-11-10 18:37:58","HGIFF","18","2020-07-19 23:37:19"
"ICT","EREK1","1","HGIRG","6","2023-11-10 18:37:58","HGIFF","20","2022-06-08 11:53:05"
"ICT","EREK1","2","HGIRZ","6","","","",""
"ICT","FLLK1","1","HPIRG","6","2023-11-10 18:37:58","","",""
"ICT","FLRK1","1","HGIRG","30","2023-11-10 18:37:58","HGIFF","18","2022-06-11 05:52:32"
"ICT","FLRK1","2","HGIR2","30","2019-05-09 15:21:40","","",""
"ICT","FRNK1","1","HGIRG","30","2023-11-10 18:37:58","HGIFF","18","2022-06-11 23:53:00"
"ICT","GTBK1","1","HGIRG","30","2023-11-10 18:37:58","HGIFF","18","2019-09-01 11:51:34"
"ICT","GYSK1","1","HGIRG","6","2023-11-10 18:37:58","","",""
"ICT","HAVK1","1","HGIRG","30","2023-11-10 18:37:58","HGIFF","18","2019-09-03 11:51:40"
"ICT","HCHK1","1","HGIRZ","6","2022-06-02 23:53:01","HGIFF","20","2019-09-03 11:51:40"
"ICT","HTCK1","1","HGIRG","6","2023-11-10 18:37:58","HGIFF","26","2023-08-17 23:53:07"
"ICT","HTDK1","1","HGIRG","30","2023-11-10 18:37:58","HGIFF","18","2021-06-03 11:55:50"
"ICT","IDPK1","1","HGIRG","30","2023-11-10 18:37:58","HGIFF","18","2022-06-11 23:53:00"
"ICT","IOLK1","1","HGIRG","30","2023-11-10 18:37:58","HGIFF","26","2023-11-10 18:37:58"
"ICT","KANK1","1","HPIRG","6","2023-11-10 18:37:58","HPIFF","26",""
"ICT","LINK1","1","HGIRG","6","2023-11-10 18:37:58","HGIFF","20","2023-07-11 11:52:50"
"ICT","LINK1","2","HGIRZ","6","","","",""
"ICT","LNSK1","1","HGIRG","6","2023-11-10 18:37:58","HGIFF","20","2022-06-10 23:52:49"
"ICT","LNSK1","2","HGIRZ","6","2014-06-26 05:18:46","","",""
"ICT","LYNK1","1","HGIRG","30","2023-11-10 18:37:58","HGIFF","18","2021-06-05 23:54:41"
"ICT","MDKK1","1","HGIRG","30","2023-11-10 18:37:58","HGIFF","18","2023-07-13 17:53:02"
"ICT","MLBK1","1","HPIRG","6","2023-11-10 18:37:58","","",""
"ICT","MTRK1","1","HGIRG","30","2023-11-10 18:37:58","HGIFF","18","2022-06-10 23:52:49"
"ICT","MULK1","1","HGIRG","6","2023-11-10 18:37:58","HGIFF","20","2022-06-06 17:52:48"
"ICT","MULK1","2","HGIRZ","6","2014-06-26 05:18:46","","",""
"ICT","NCMK1","1","HGIRG","30","2023-11-10 18:37:58","HGIFF","18","2023-07-11 11:52:50"
"ICT","OSWK1","1","HGIRZ","6","2023-11-10 18:37:58","HGIFF","20","2022-06-12 23:52:54"
"ICT","OXFK1","1","HGIRG","6","2023-11-10 18:37:58","HGIFF","20","2022-06-08 11:53:05"
"ICT","OXFK1","2","HGIRZ","6","","","",""
"ICT","PDSK1","1","HGIRG","6","2023-11-10 18:37:58","","",""
"ICT","PECK1","1","HGIRG","30","2023-11-10 18:37:58","HGIFF","18","2022-06-06 23:53:13"
"ICT","PLYK1","1","HGIRG","30","2023-11-10 18:37:58","HGIFF","18","2022-06-11 23:53:00"
"ICT","PPFK1","1","HGIRG","30","2023-11-10 18:37:58","HGIFF","26","2023-11-10 18:37:58"
"ICT","RSLK1","1","HGIRG","6","2023-11-10 18:37:58","HGIFF","26","2019-08-31 23:51:42"
"ICT","RUSK1","1","HGIRG","30","2023-11-10 18:37:58","HGIFF","18","2021-06-01 11:41:19"
"ICT","SEDK1","1","HGIRG","30","2023-11-10 18:37:58","HGIFF","18","2022-06-01 11:52:43"
"ICT","SEMK1","1","HGIRG","6","2023-11-10 18:37:58","","",""
"ICT","SLNK1","1","HGIRG","30","2023-11-10 18:37:58","HGIFF","18","2022-07-07 23:37:50"
"ICT","TOWK1","1","HGIRG","30","2023-11-10 18:37:58","HGIFF","18","2022-06-07 23:52:53"
"ICT","TRLK1","1","HPIRG","6","2023-11-10 18:37:58","","",""
"ICT","WELK1","1","HGIRG","6","2023-11-10 18:37:58","HGIFF","26","2023-07-13 17:53:02"
"ICT","WFDK1","1","HGIRG","30","2023-11-10 18:37:58","HGIFF","18","2022-06-08 23:52:49"
"ICT","WLSK1","1","HPIRG","6","2023-11-10 18:37:58","HPIFF","26",""
"ILM","ACWS1","1","HGIRG","6","2023-11-10 18:38:01","HGIFF","26","2022-07-09 11:37:55"
"ILM","ADRS1","1","HGIRG","6","2023-11-10 18:38:01","","",""
"ILM","BCLS1","1","HGIRG","30","2023-11-10 18:38:01","HGIFF","26",""
"ILM","BCRS1","1","HGIRG","30","2023-11-10 18:38:01","HGIFF","30","2023-09-08 11:37:57"
"ILM","BCUN7","1","HGIRR","6","2023-11-10 18:38:01","HGIFF","6",""
"ILM","BDBS1","1","HGIRG","6","2023-11-10 18:38:01","","",""
"ILM","BENS1","1","HGIRG","30","2023-11-10 18:38:01","HGIFE","26",""
"ILM","BGSN7","1","HGIRG","30","2023-11-10 18:38:01","HGIFE","26",""
"ILM","BGWN7","1","HGIRG","30","2023-11-10 18:38:01","HGIFF","30","2023-10-01 11:38:03"
"ILM","BRDN7","1","HGIRG","30","2023-11-10 18:38:01","HGIFE","26",""
"ILM","BRPS1","1","HGIRG","6","2023-11-10 18:38:01","","",""
"ILM","BRRS1","1","HGIRG","6","2023-11-10 18:38:01","","",""
"ILM","BRRS1","2","HGIR2","6","","","",""
"ILM","BUCS1","1","HGIRG","30","2023-11-10 18:38:01","HGIFE","26","2019-02-17 12:51:34"
"ILM","CBCN7","1","HGIRR","6","2023-11-10 18:38:01","HGIFE","6",""
"ILM","CCSN7","1","HGIRR","6","2023-11-10 18:38:01","","",""
"ILM","CNWS1","1","HGIRG","30","2023-11-10 18:38:01","HGIFF","30","2023-11-10 18:38:01"
"ILM","CPFN7","1","HGIRG","30","2023-11-10 18:38:01","HGIFF","30","2023-11-10 18:38:01"
"ILM","CSAS1","1","HGIRG","30","2014-06-26 05:18:46","HGIFF","26",""
"ILM","CSCS1","1","HGIRG","30","2023-11-10 18:38:01","HGIFF","26",""
"ILM","DLLS1","1","HGIRG","6","2023-11-10 18:38:01","HGIFF","6",""
"ILM","EFFS1","1","HGIRG","30","2023-11-10 18:38:01","HGIFF","30","2023-09-05 11:38:05"
"ILM","ELZN7","1","HGIRZ","30","2023-02-22 18:24:17","HGIFF","30","2023-09-04 11:37:59"
"ILM","ELZN7","2","HGIRR","6","2023-11-10 18:38:01","","",""
"ILM","FBLN7","1","HGIRG","6","2023-11-10 18:38:01","HGIFF","6",""
"ILM","FREN7","1","HGIRG","30","2023-11-10 18:38:01","HGIFE","26",""
"ILM","GALS1","1","HGIRG","30","2023-11-10 18:38:01","HGIFF","30","2023-11-10 18:38:01"
"ILM","HAGS1","1","HGIRG","30","2023-11-10 18:38:01","HGIFE","26","2019-02-17 12:51:34"
"ILM","HTSS1","1","HGIRG","30","2023-11-10 18:38:01","HGIFE","26",""
"ILM","JMPN7","1","HMIRG","6","2023-11-10 18:38:01","HMIFE","30","2023-11-10 18:38:01"
"ILM","JMPN7","2","HMIRP","6","2022-11-05 18:23:29","HMIFA","26","2018-11-17 00:51:21"
"ILM","JSNS1","1","HGIRG","6","2023-11-10 18:38:01","","",""
"ILM","KINS1","1","HGIRG","30","2023-11-10 18:38:01","HGIFF","30","2023-11-10 18:38:01"
"ILM","LBRN7","1","HGIRR","6","2023-11-10 18:38:01","HGIFF","30","2023-11-10 18:38:01"
"ILM","LBRN7","2","HGIRZ","6","2023-11-07 18:38:06","","",""
"ILM","LELN7","1","HGIRG","30","2014-06-26 05:18:46","HGIFE","26",""
"ILM","LFRN7","1","HGIRR","6","2023-11-10 18:38:01","","",""
"ILM","LLCS1","1","HGIRG","6","2023-11-10 18:38:01","","",""
"ILM","LLCS1","2","HGIR2","6","","","",""
"ILM","LMBN7","1","HGIRR","6","2023-11-10 18:38:01","","",""
"ILM","LNGS1","1","HGIRG","30","2023-11-10 18:38:01","HGIFE","26",""
"ILM","LPCS1","1","HGIRG","6","2023-11-10 18:38:01","","",""
"ILM","LUMN7","1","HGIRG","30","2023-11-10 18:38:01","HGIFE","26",""
"ILM","MAXN7","1","HGIRG","30","2023-11-10 18:38:01","HGIFE","26",""
"ILM","MGCS1","1","HGIRG","30","2016-04-30 17:04:27","HGIFE","26",""
"ILM","MROS1","1","HMIRG","24","2023-11-10 18:38:01","HMIFE","30","2023-11-10 18:38:01"
"ILM","MROS1","2","HMIRP","6","2021-02-08 18:08:01","HMIFA","26","2018-11-17 00:51:21"
"ILM","NCHS1","1","HGIRG","6","2023-11-10 18:38:01","","",""
"ILM","NCRN7","1","HMIRG","6","2022-04-28 23:38:10","","",""
"ILM","NICS1","1","HGIRG","6","2023-11-10 18:38:01","HGIFF","30","2023-09-13 23:38:11"
"ILM","NIQS1","1","HMIRG","6","2023-11-10 18:38:01","HMIFE","6",""
"ILM","NITS1","1","HMIRG","6","2022-04-08 23:37:54","HMIFA","26","2022-06-10 22:53:03"
"ILM","NIXS1","1","HGIRG","30","2023-11-10 18:38:01","HGIFE","26","2019-02-17 12:51:34"
"ILM","NSNS1","1","HGIRG","30","2023-11-10 18:38:01","HGIFE","26","2019-02-17 12:51:34"
"ILM","PDBS1","1","HGIRG","30","2023-11-10 18:38:01","HGIFE","26","2019-02-17 12:51:34"
"ILM","PDES1","1","HGIRG","30","2023-11-10 18:38:01","HGIFF","30","2023-11-10 18:38:01"
"ILM","PDFS1","1","HGIRG","6","2023-11-10 18:38:01","","",""
"ILM","PDGS1","1","HGIRG","12","2023-11-10 18:38:01","","",""
"ILM","PDPS1","1","HGIRG","6","2023-11-10 18:38:01","","",""
"ILM","PMBN7","1","HGIRG","30","2023-11-10 18:38:01","HGIFE","26",""
"ILM","PRVS1","1","HGIRG","6","2023-11-10 18:38:01","","",""
