05519000  40 ...........................................................................****************************************
05520500  73 ..........................................*************************************************************************
05521000  40 ...........................................................................****************************************
05525000  44 .......................................................................********************************************
05526000  65 ..................................................*****************************************************************
05527500  73 ..........................................*************************************************************************
05528000  20 ........................................................................*************..........*******.............
05542000  49 ..................................................................*************************************************
05546500  49 ..................................................................*************************************************
05555300  17 ..................................................................................................*****************
05555500  40 ..........................................................****************************************.................
05556500  52 ...............................................................****************************************************
05559500  27 .......................................................................***************************.................
05567500  44 .......................................................................********************************************
05568000  35 ................................................***********************************................................
05569500  46 .....................................................................**********************************************
05570000  74 .........................................**************************************************************************
05571000  30 ...........................................................................******************************..........
05572000  78 ...................................****..**************************************************************************
05580500  27 .......................................................................***************************.................
05585000  67 ................................................*******************************************************************
05592500  58 ...................................****..******************************************************....................
05593000  33 ...................................****..*.......................****************************......................
05595000  42 ....................................***..*******.............********************************......................
05596000  25 ........................................................................*************************..................
05597000  57 ...................................*..*..*******************************************************...................
06019500  50 .................................................................**************************************************
06037500  61 ........................................****.***.***************************************************..........***..
06043500  58 ................*****....................................***************************************..**********...****
06061500  53 ...................................********.....************............********.***************.........**********
06077000  31 ....................................................................*******************************................
06078500  24 ......................................*.................................***********************....................
06090500  31 ..............................................................................*******************************......
06099500   0 ...................................................................................................................
06115500  36 ...................................................................************************************............
06131000  44 ..................................................................********..*******************..**.***************
06169500  10 .........................................................................................................**********
06177500  50 ..........................................................*...*.**********************************...**************
06186500  59 .....................................................********************************************************.***..
06187500  20 ..................................................********************.............................................
06188000  46 ..................................................**********************************************...................
06191000  38 .................................................................**********************************............****
06191500  82 ................****.................******************************************************************************
06192500  63 ........................********.......................****.....***************************************************
06207500  67 ................................................*******************************************************************
06209500  49 .............................................................************************************************...*..
06214500  60 .......................................................************************************************************
06218500  43 ........................................................................*******************************************
06221400  21 ....................................................................................*********************..........
06222700  26 .........................................................................................**************************
06224000  34 ....................................................................************.............**********************
06233000  25 .........................................................................*************************.................
06265800  21 ....................................................................................*********************..........
06270000  26 .................................................................*****.......*****.................****************
06271000  40 .....................................**..**********...................****************************.................
06273000  29 ......................................................................****************************.*...............
06278300  32 ...................................................................................********************************
06280300  31 ...................................................................................**.*****************************
06288200  10 ..............................................................................................**********...........
06289000  49 ..................................................................*************************************************
06297000  26 ........................................................................**************************.................
06298000  57 ..............................................********.*...........************************************************
06299500  26 ........................................................................**************************.................
06311000  42 .........................................................................******************************************
06318500  59 ............................................**********...........*************************************************.
06331000  29 .................................................................................*****************************.....
06332515  22 .............................................................................................**********************
06334500  35 ..............................***..................................................********************************
06335500  50 .................................................................**************************************************
06337000  54 .............................................................******************************************************
06339100  21 ..............................................................................................*********************
06339500  45 ......................................................................*********************************************
06340500  51 ................................................................***************************************************
06344600  24 ...........................................................................................************************
06349500  43 ........................................................................*******************************************
06350000  38 .............................................................................**************************************
06352000  38 .............................................................................**************************************
06353000  26 .........................................................................................**************************
06354000  54 .............................................................******************************************************
06354500  39 ............................................................................***************************************
06356500  42 .........................................................................******************************************
06359500  45 ......................................................................*********************************************
06395000  42 .........................................................................******************************************
06409000  40 ...........................................................................****************************************
06425500  39 ............................................................................***************************************
06426500  37 ......................................................................***************************.....********..**.
06431500  42 .........................................................................******************************************
06441500  60 .......................................................************************************************************
06446000  45 ......................................................................*********************************************
06449500  45 ......................................................................*********************************************
06452000  60 .......................................................************************************************************
06454500  42 .........................................................................******************************************
06464500  43 .................................................................**.......*****************************************
06466500  36 ...............................................................................************************************
06467600  28 ....................................................................................*************************...***
06468170  20 ...............................................................................................********************
06471200  32 ...................................................................................********************************
06476500  38 .............................................................................**************************************
06478500  60 .......................................................************************************************************
06478540  22 .............................................................................................**********************
06478690  27 ........................................................................................***************************
06479000  38 ........................................................................**************************************.....
06480000  35 ................................................................................***********************************
06481500  40 ...........................................................................****************************************
06483500  40 ...........................................................................****************************************
06485500  60 .......................................................************************************************************
06600500  53 ..............................................................*****************************************************
06606600  61 .............................................******....***.....****************************************************
06620000  73 ..........................................*************************************************************************
06622700  28 .......................................................................................****************************
06623800  24 ...........................................................................................************************
06630000  49 ..................................................................*************************************************
06632400  23 ............................................................................................***********************
06635000  49 ..................................................................*************************************************
06637750  26 .........................................................................................**************************
06658500  61 ...............................*......************************************************************.................
06677500  57 ..........................................................*********************************************************
06710500  70 ...........................*..................*********************************************************************
06725500  80 ..................................***.*****************************************************************************
06775900  22 .............................................................................................**********************
06776500  43 ........................................................................*******************************************
06783500  42 .........................................................................******************************************
06791500  40 .......................................................................*********....*******************************
06798500  56 .........................................................****************************..****************************
06800000  37 ..............................................................................*************************************
06800500  60 .......................................................************************************************************
06808500  40 ...........................................................................****************************************
06809500  55 .............................................**.*..............****************************************************
06810000  61 .................................................*.....************************************************************
06811500  39 ............................................................................***************************************
06813000  66 .................................................******************************************************************
06814000  39 ............................................................................***************************************
06817500  61 .................................................*************************************************************.....
06841000  38 .............................................................................**************************************
06853800  31 ....................................................................................*******************************
06864500  38 ......................**********.............******....**********************......................................
06867000   0 ...................................................................................................................
06868000  34 ........................................................**********************************.........................
06869500  44 ..............................................*******.*************************************........................
06876700  29 ......................................................................................*****************************
06876900  44 ........................******..............**************************************.................................
06878000  34 .................................................................................**********************************
06879650   9 ..........................................................................................................*********
06883000  33 ................................................................................*******************..**************
06884200  29 ......................................................................................*****************************
06884400  30 .....................................................................................******************************
06884500  31 .................................................**....*****************************...............................
06885500  35 ................................................................................***********************************
06886000  42 .............................................******************************************............................
06888500  34 .................................................................................**********************************
06889200  30 .....................................................................................******************************
06889500  56 ........................................................***...*****************************************************
06890500  45 .................................................*********************************************.....................
06891500  48 ........................................................************************************************...........
06892000  59 ........................................................***********************************************************
06894000  40 ...........................................................................****************************************
06897500  67 ................................................*******************************************************************
06897950  21 ..............................................................................................*********************
06898000  52 .............................................***.**.................***********************************************
06899500  60 .......................................................************************************************************
06903700  21 ..............................................................................................*********************
06907000  49 .................................................*************************************************.................
06908000  61 .................................................***********.....**************************************************
06910500  25 ...........................................................................********.*****************..............
06911500  49 ..................................................................*************************************************
06913500  47 .............................***..............********************************************.........................
06914000  49 ..................................................................*************************************************
06917000  39 ............................................................................***************************************
06917500  45 ................................................***.....******************************************.................
06928000  43 .......................................................*******************************************.................
06933500  66 ...............................*..................*****************************************************************
06934500   0 ...................................................................................................................
07013000  66 .................................................******************************************************************
07016500  67 ................................................*******************************************************************
07018100  39 ............................................................................***************************************
07018500  66 .................................................******************************************************************
07019000  69 ..............................**................*******************************************************************
07021000  68 ...............................................********************************************************************
07029500  59 ........................................................***********************************************************
07032000  54 ............................................................*********************************.*********************
07049000  18 ...............................................................................******************..................
07050500  36 ..................................................................************************************.............
07056000  49 ..................................................................*************************************************
07057500  44 .......................................................................********************************************
07060710  22 .............................................................................................**********************
07061500  49 ..................................................................*************************************************
07066500  54 ................................................******************************************************.............
07067000  67 ................................................*******************************************************************
07068000  67 ................................................*******************************************************************
07069500  52 ...............................................................****************************************************
07071500  67 ................................................*******************************************************************
07072000  57 ........................................................****..*****************************************************
07074000  52 ...............................................................****************************************************
07075300  27 ........................................................................................***************************
07077380  24 ...........................................................................................************************
07083000  42 .........................................................................******************************************
07095000  59 ....................................................**...*******************************.**************************
07096000   0 ...................................................................................................................
07141200  40 ...................................................**.**************************************.......................
07144200  66 .................................................******************************************************************
07144780  23 ............................................................................................***********************
07145200  33 .............................................................................*********.....************************
07146500   0 ...................................................................................................................
07147070  27 ........................................................................................***************************
07147800  58 .................................................**********************************************************........
07148350  29 ......................................................................................*****************************
07149000  42 .................................................................************....*....*****************************
07151500  28 .............................................................................***************..........*************
07157500  40 .....................................................................****************************************......
07161000  49 ..................................................................*************************************************
07167500  42 .........................................................................******************************************
07172000  49 ..................................................................*************************************************
07176000  25 ..............................................................*************************............................
07180500  50 .................................................................**************************************************
07183000  52 ......................**.*****..............*********************************************..........................
07184000  37 .................................................................********.............*****************************
07186000  64 ...................................................****************************************************************
07186400  26 .........................................................................................**************************
07187000  47 ....................................................................***********************************************
07189000  49 ..................................................................*************************************************
07195000  25 .............................................................................*************************.............
07196500  53 ..............................................................*****************************************************
07197000  40 ...........................................................................****************************************
07203000  64 ..........................................**..*.......*************************************************************
07207500  46 ...........................................**.*****...*......................**************************************
07208500  61 ......................................*....**............**********************************************************
07211500  43 ..................................................................*******************......************************
07216500  65 ..........................................*****......************************************************************..
07218000  59 ........................................................***********************************************************
07221000  66 ..............................................*****...*************************************************************
07222500  52 ...............................................................****************************************************
07229300  23 ............................................................................................***********************
07232500  20 ................................................................********************...............................
07234000  21 ................................................................*********************..............................
07243000  33 ..................................................................................*********************************
07247000  35 ..................................................................***********************************..............
07247500  50 .................................................................**************************************************
07250000  44 .........................................................******..............**************************************
07252000  50 .................................................................**************************************************
07257000  38 .............................................................................**************************************
07258500  45 ..................................................................*********************************************....
07261000  34 .................................................................................**********************************
07261500  49 ..................................................................*************************************************
07263000  33 ....................................................................*********************************..............
07265450  52 .......................................................****************************************************........
07268000  50 .................................................................**************************************************
07289000  57 ..........................................................*********************************************************
07289500  35 ...............................................................***********************************.................
07290000  50 .................................................................**************************************************
07290650  27 ........................................................................................***************************
07291000  50 .................................................................**************************************************
07299670  26 .........................................................................................**************************
07301410  26 .........................................................................................**************************
07304500  42 ...............................***..........................................***************************************
07307800  23 .......................................................................................**.....*********************
07311200  24 ...........................................................................................************************
07311500  39 ............................................................................***************************************
07311700  28 .......................................................................................****************************
07314500  13 ...........................................................*************...........................................
07315200  24 ...........................................................................................************************
07331000   0 ...................................................................................................................
07332500  52 ...............................................................****************************************************
07335700  23 ............................................................................................***********************
07339000  37 ...................................................*....************************************.......................
07339500  29 ...........................................................................*****************************...........
07340000  37 ..........................................................*************************************....................
07340300  21 ..............................................................................................*********************
07340500  37 .................................................................*************************************.............
07342500  46 .....................................................................**********************************************
07343000  39 ............................................................................***************************************
07343500  38 .............................................................................**************************************
07346000  43 ...................................................**********************************.....................*********
07346050  25 ..........................................................................................*************************
07346070  42 .........................................................................******************************************
07348000  46 .....................................................................**********************************************
07349430  12 .....................................................................................************..................
07349500  50 .................................................................**************************************************
07352000  48 ...................................................................************************************************
07361500  34 .................................................................................**********************************
07363300  27 ........................................................................................***************************
07363500  51 ................................................................***************************************************
07365800  30 ...................................................................................******************************..
07366200  33 ..................................................................................*********************************
07369500  34 .................................................................................**********************************
07373000  46 .....................................................................**********************************************
07375500  50 .................................................................**************************************************
07378500  50 .................................................................**************************************************
08010000  49 ..................................................................*************************************************
08013000  45 ......................................................................*********************************************
08013500  52 .................................................**..............**************************************************
08015500  48 .................................................**..............*******************....***************************
08025500  31 ..................................................................................*******************************..
08029500  36 ...............................................................................************************************
08030500  42 ...................................................******************************************......................
08032000  49 ..................................................................*************************************************
08033500  56 ..............................********..************************************************...........................
08033900  24 ...........................................................................................************************
08041000  45 ...............................**...............*******************************************........................
08041500  52 ...................................................***............*************************************************
08041700  21 ..............................................................................................*********************
08042800  32 ...................................................................................********************************
08053500  39 ............................................................................***************************************
08055500  47 ..................................***********************************************..................................
08061540  20 ...............................................................................................********************
08064700  20 ...............................................................................................********************
08064800  26 .........................................................................................**************************
08065800  21 ..............................................................................................*********************
08066200  25 ..........................................................................................*************************
08068520  49 ..................................................................*************************************************
08070000  49 ..................................................................*************************************************
08070500  44 .......................................................................********************************************
08080500  59 ...................................................**********.....*************************************************
08080950  24 ...........................................................................................************************
08082000  23 ..................................................................***********************..........................
08082500  64 ...................................................****************************************************************
08082700  25 ..........................................................................................*************************
08083100  26 .........................................................................................**************************
08084800  26 .........................................................................................**************************
08085500  64 ...................................................****************************************************************
08086212  22 .............................................................................................**********************
08088000  50 .................................................................**************************************************
08095000  65 ..................................................*****************************************************************
08095300  26 ......................................................................................**************************...
08101000  38 .............................................................................**************************************
08103800  26 .........................................................................................**************************
08103900  25 ..........................................................................................*************************
08104900  20 ...............................................................................................********************
08109700  26 .........................................................................................**************************
08109800  26 .........................................................................................**************************
08111700  25 ..........................................................................................*************************
08126500  45 ..................................*********************************************....................................
08128000  58 .........................................................**********************************************************
08128400  27 ........................................................................................***************************
08128500  30 .........................................................******************************............................
08129300  28 .......................................................................................****************************
08130500  28 .......................................................................................****************************
08134000  64 ...................................................****************************************************************
08144500  73 ..........................................*************************************************************************
08146000  73 ..........................................*************************************************************************
08150000  73 ..........................................*************************************************************************
08150700  20 ...............................................................................................********************
08150800  25 ..........................................................................................*************************
08151500  49 ..................................................................*************************************************
08152000  22 .............................................................................................**********************
08153500  49 ..................................................................*************************************************
08158000  36 .........................***************..*********************....................................................
08159000  17 ...................................................*****...............................................************
08163500  49 ..................................................................*************************************************
08164000  50 .................................................................**************************************************
