06332515 BEAR DEN CREEK NR MANDAREE, ND                   10110101     74.0 DE  0 ND ND 053 474714N 1024605W 1947.58   0 B
06334500 LITTLE MISSOURI R AT CAMP CROOK SD               10110201     1970 DE  0 SD SD 063 453249N 1035823W 3108.98   0
06335500 LITTLE MISSOURI RIVER AT MARMARTH, ND            10110203     4640 DE  0 ND ND 087 461744N 1035506W 2686.32   0
06337000 LITTLE MISSOURI RIVER NR WATFORD CITY, ND        10110205     8310 DE  0 ND ND 053 473525N 1031505W 1929.03   0
06339100 KNIFE RIVER AT MANNING, ND                       10130201      205 DE  0 ND ND 025 471410N 1024610W 2156.55   0
06339500 KNIFE RIVER NR GOLDEN VALLEY, ND                 10130201     1230 DP  2 ND ND 057 470940N 1020339W 1847.13   0
06340500 KNIFE RIVER AT HAZEN, ND                         10130201     2240 DP  3 ND ND 057 471707N 1013718W 1712.35   0
06344600 GREEN RIVER NR NEW HRADEC, ND                    10130202      152 DE  0 ND ND 007 470140N 1030310W 2510.00   0
06349500 APPLE CREEK NR MENOKEN, ND                       10130103     1680 DE  0 ND ND 015 464740N 1003925W 1638.61  30
06350000 CANNONBALL RIVER AT REGENT, ND                   10130204      580 DE  0 ND ND 041 462536N 1023305W 2422.90   0
06352000 CEDAR CREEK NR HAYNES, ND                        10130205      553 DE  0 ND ND 001 460915N 1022825W 2472.90   0
06353000 CEDAR CREEK NR RALEIGH, ND                       10130205     1750 DE  0 ND ND 085 460500N 1012000W 1881.23   0
06354000 CANNONBALL RIVER AT BREIEN, ND                   10130206     4100 DE  0 ND ND 085 462233N 1005603W 1673.54   0  C
06354500 BEAVER CREEK AT LINTON, ND                       10130104      717 DE  0 ND ND 029 461527N 1001358W 1690.55  14
06356500 SOUTH FORK GRAND R NEAR CASH SD                  10130302     1350 DE  0 SD SD 105 453856N 1023827W 2422.00   0
06359500 MOREAU R NEAR FAITH SD                           10130306     2660 DE  0 SD SD 105 451152N 1020922W 2238.68   0
06395000 CHEYENNE R AT EDGEMONT SD                        10120106     7143 DE  0 SD SD 047 431820N 1034914W 3414.00   0
06409000 CASTLE CR ABOVE DEERFIELD RES NEAR HILL CITY SD  10120110     79.2 DE  0 SD SD 103 440049N 1034948W 5920.00   0 B
06425500 ELK CR NEAR ELM SPRINGS SD                       10120111      540 DE  0 SD SD 093 441454N 1023010W 2304.49   0
06426500 BELLE FOURCHE RIVER BELOW MOORCROFT, WYO.        10120201     1643 DE  5 WY WY 011 441744N 1045835W 4119.20   0
06431500 SPEARFISH CR AT SPEARFISH SD                     10120203      168 DE  0 SD SD 081 442857N 1035140W 3640.00   0
06441500 BAD R NEAR FORT PIERRE SD                        10140102     3107 DE  0 SD SD 117 441936N 1002302W 1427.00  88  C
06446000 WHITE R NEAR OGLALA SD                           10140201     2200 DE  0 SD SD 113 431517N 1024929W 2853.54   0
06449500 LITTLE WHITE R NEAR ROSEBUD SD                   10140203     1020 DE  0 SD SD 121 431932N 1005300W 2294.99  25
06452000 WHITE R NEAR OACOMA SD                           10140204    10200 DE  0 SD SD 085 434454N 0993322W 1377.29   0
06454500 NIOBRARA RIVER ABOVE BOX BUTTE RESERVOIR, NE     10150002     1400 DE  0 NE NE 045 422735N 1031015W 4012.47   0  C
06464500 KEYA PAHA R AT WEWELA SD                         10150006     1070 DE  0 SD SD 123 430144N 0994649W 2049.78   0
06466500 BAZILE CREEK NEAR NIOBRARA, NE                   10170101      440 DE  0 NE NE 107 424526N 0975650W 1210.81   0
06467600 JAMES RIVER NR MANFRED, ND                       10160001      253 DE  0 ND ND 103 473840N 0994940W 1605.73  78
06468170 JAMES RIVER NR GRACE CITY, ND                    10160001     1060 DE  0 ND ND 031 473329N 0985145W 1457.60  61
06471200 MAPLE R AT ND-SD STATE LINE                      10160004      716 DE  0 SD ND 021 455620N 0982708W 1365.00  33
06476500 SAND CR NEAR ALPENA SD                           10160006      261 DE  0 SD SD 073 440915N 0982606W 1315.00   0
06478500 JAMES R NEAR SCOTLAND SD                         10160011    20653 DE  0 SD SD 067 431109N 0973807W 1168.00  20
06478540 LITTLE VERMILLION R NEAR SALEM SD                10170102     78.6 DE  0 SD SD 087 434739N 0972202W 1510.00   0 B
06478690 WEST FORK VERMILLION R NEAR PARKER SD            10170102      377 DE  0 SD SD 125 432455N 0971218W 1340.00   0
06479000 VERMILLION R NEAR WAKONDA SD                     10170102     2170 DE  0 SD SD 027 425927N 0965749W 1150.00  23
06480000 BIG SIOUX RIVER NEAR BROOKINGS SD                10170203     3898 DE  0 SD SD 101 441048N 0964455W 1551.00  38
06481500 SKUNK CR AT SIOUX FALLS SD                       10170203      622 DE  0 SD SD 099 433201N 0964726W 1405.00   1
06483500 ROCK RIVER NEAR ROCK VALLEY, IA                  10170204     1592 DE  0 IA IA 167 431252N 0961739W 1222.54   0
06485500 BIG SIOUX R AT AKRON IA                          10170203     8424 DE  0 SD IA 149 425014N 0963341W 1118.00  18  C
06600500 FLOYD RIVER AT JAMES, IA                         10230002      886 DE  0 IA IA 149 423436N 0961843W 1092.59   0
06606600 LITTLE SIOUX RIVER AT CORRECTIONVILLE, IA        10230003     2500 DE  3 IA IA 193 422820N 0954749W 1096.49   0
06620000 NORTH PLATTE RIVER NEAR NORTHGATE, CO            10180001     1431 DE  4 WY CO 057 405615N 1062016W 7810.39   0
06622700 NORTH BRUSH CREEK NEAR SARATOGA, WY              10180002     37.4 DE  0 WY WY 007 412213N 1063112W 8020.00   0
06623800 ENCAMPMENT RIV AB HOG PARK CR NR ENCAMPMENT WYO  10180002     72.7 DE  0 WY WY 007 410125N 1064927W 8270.00   0 B
06630000 N PLATTE R AB SEMINOE RES NR SINCLAIR WYO        10180002     4175 DE  4 WY WY 007 415220N 1070325W 6400.75   3  C
06632400 ROCK CR AB KING CANYON CANAL, NR ARLINGTON, WYO  10180004     62.9 DE  0 WY WY 007 413507N 1061320W 7790.00   0
06635000 MEDICINE BOW R AB SEMINOE RESERVOIR, NR HANNA, W 10180004     2338 DE  6 WY WY 007 420035N 1063045W 6415.40  17
06637750 ROCK CREEK ABOVE ROCK CREEK RESERVOIR, WYO.      10180006     9.20 DE  0 WY WY 013 423259N 1084626W 8330.00   0
06658500 LARAMIE RIVER NEAR JELM, WYO.                    10180010      294 DE  4 WY WY 001 410008N 1060051W 7683.36   0
06677500 HORSE CREEK NEAR LYMAN, NE                       10180012     1570 DE  3 NE NE 157 415621N 1035913W 3992.84   3
06710500 BEAR CREEK AT MORRISON, CO.                      10190002      164 DE  0 CO CO 059 393911N 1051143W 5780.43   0  C
06725500 MIDDLE BOULDER CREEK AT NEDERLAND, CO.           10190005     36.2 DE  2 CO CO 013 395742N 1053014W 8186.00   0
06775900 DISMAL RIVER NEAR THEDFORD, NE                   10210002      960 DE  0 NE NE 171 414645N 1003130W 2800.13  97 B
06776500 DISMAL RIVER AT DUNNING, NE                      10210002     2040 DE  0 NE NE 009 414923N 1000605W 2606.30  98
06783500 MUD CREEK NEAR SWEETWATER, NE                    10210005      707 DE  0 NE NE 019 410215N 0985935W 2013.69   7
06791500 CEDAR RIVER NEAR SPALDING, NE                    10210010      762 DE  2 NE NE 077 414241N 0982648W 1896.24  93
06798500 ELKHORN RIVER AT NELIGH, NE                      10220001     2200 DE  0 NE NE 003 420720N 0980140W 1714.00  45
06800000 MAPLE CREEK NEAR NICKERSON, NE                   10220003      450 DE  0 NE NE 053 413245N 0963005W 1194.56   0
06800500 ELKHORN RIVER AT WATERLOO, NE                    10220003     6900 DE  0 NE NE 055 411725N 0961705W 1104.73  15  C
06808500 WEST NISHNABOTNA RIVER AT RANDOLPH, IA           10240002     1326 DE  0 IA IA 071 405223N 0953448W  932.99   0
06809500 EAST NISHNABOTNA RIVER NEAR RED OAK, IA          10240003      894 DE  3 IA IA 137 410041N 0951407W 1005.45   0
06810000 NISHNABOTNA RIVER ABOVE HAMBURG, IA              10240004     2806 DE  0 IA IA 071 403757N 0953732W  894.17   0  C
06811500 LITTLE NEMAHA RIVER AT AUBURN, NE                10240006      793 DE  0 NE NE 127 402333N 0954846W  889.87   0
06813000 TARKIO RIVER AT FAIRFAX MO                       10240005      508 DE  2 MO MO 005 402020N 0952432W  867.66   0
06814000 TURKEY C NR SENECA, KS                           10240007      276 DE  0 KS KS 131 395652N 0960630W 1037.53   0
06817500 NODAWAY RIVER NEAR BURLINGTON JCT, MO            10240010     1240 DE  2 MO MO 147 402642N 0950519W  895.17   0
06841000 MEDICINE CREEK ABOVE HARRY STRUNK LAKE, NE       10250008      770 DE  0 NE NE 063 403010N 1001920W 2380.94  31
06853800 WHITE ROCK C NR BURR OAK, KS                     10250016      227 DE  0 KS KS 089 395355N 0981505W 1601.50   0
06864500 SMOKY HILL R AT ELLSWORTH, KS                    10260006     7580 DP  1 KS KS 053 384336N 0981400W 1509.02   0
06867000 SALINE R NR RUSSELL, KS                          10260009     1502 NN  2 KS KS 167 385800N 0985120W 1551.59   0  C
06868000 SALINE R NR WILSON, KS                           10260009     1900 DE  0 KS KS 167 385600N 0983200W 1442.72   0
06869500 SALINE R AT TESCOTT, KS                          10260010     2820 DP  1 KS KS 143 390015N 0975226W 1265.34   0
06876700 SALT C NR ADA, KS                                10260015      384 DE  0 KS KS 143 390830N 0975010W 1247.18   0
06876900 SOLOMON R AT NILES, KS                           10260015     6770 DP  1 KS KS 143 385808N 0972834W 1160.97   0
06878000 CHAPMAN C NR CHAPMAN, KS                         10260008      300 DE  0 KS KS 041 390152N 0970224W 1102.41   0
06879650 KINGS C NR MANHATTAN, KS                         10270101     4.09 DE  1 KS KS 161 390607N 0963542W  -99.00   0 B
06883000 LITTLE BLUE RIVER NEAR DEWEESE, NE               10270206      979 DE  0 NE NE 129 401958N 0980400W 1632.67   0
06884200 MILL C AT WASHINGTON, KS                         10270207      344 DE  0 KS KS 201 394850N 0970220W 1261.56   0
06884400 L BLUE R NR BARNES, KS                           10270207     3324 DE  5 KS KS 201 394633N 0965129W 1140.06   0  C
06884500 L BLUE R AT WATERVILLE, KS                       10270207     3509 ME  8 KS KS 117 394640N 0965140W 1110.87   0
06885500 BLACK VERMILLION R NR FRANKFORT, KS              10270205      410 ME  7 KS KS 117 394103N 0962615W 1106.91   0
06886000 BIG BLUE R AT RANDOLPH, KS                       10270205     9100 DE  0 KS KS 161 392700N 0964300W 1034.90   0
06888500 MILL C NR PAXICO, KS                             10270102      316 DE  0 KS KS 197 390344N 0961052W  964.92   0
06889200 SOLDIER C NR DELIA, KS                           10270102      157 DE  0 KS KS 177 391208N 0955225W  931.34   0
06889500 SOLDIER C NR TOPEKA, KS                          10270102      290 DE  0 KS KS 177 390600N 0954327W  862.95   0
06890500 DELAWARE R AT VALLEY FALLS, KS                   10270103      922 DE  4 KS KS 087 392103N 0952716W  885.04   0
06891500 WAKARUSA R NR LAWRENCE, KS                       10270104      425 MP  4 KS KS 045 385440N 0951537W  799.26   0
06892000 STRANGER C NR TONGANOXIE, KS                     10270104      406 DE  0 KS KS 103 390659N 0950039W  801.95   0
06894000 LITTLE BLUE RIVER NEAR LAKE CITY, MO             10300101      184 DE  0 MO MO 095 390602N 0941801W  719.15   0
06897500 GRAND RIVER NEAR GALLATIN MO                     10280101     2250 DP  2 MO MO 061 395537N 0935633W  717.56   0  C
06897950 ELK CREEK NEAR DECATUR CITY, IA                  10280102     52.5 DE  0 IA IA 053 404318N 0935619W  924.70   0 B
06898000 THOMPSON RIVER AT DAVIS CITY, IA                 10280102      701 DE  3 IA IA 053 403825N 0934829W  874.04   0
06899500 THOMPSON RIVER AT TRENTON MO                     10280102     1670 DE  2 MO MO 079 400446N 0933839W  721.87   0
06903700 SOUTH FORK CHARITON RIVER NEAR PROMISE CITY, IA  10280201      168 DE  0 IA IA 185 404802N 0931132W  913.70   0
06907000 LAMINE RIVER AT CLIFTON CITY, MO.                10300103      598 DE  2 MO MO 159 384526N 0930120W  621.91   0
06908000 BLACKWATER RIVER AT BLUE LICK, MISSOURI          10300104     1120 DE  2 MO MO 195 385932N 0931148W  593.79   0
06910500 MOREAU RIVER NEAR JEFFERSON CITY, MO             10300102      561 DE  0 MO MO 051 383144N 0921131W  546.33   0
06911500 SALT C NR LYNDON, KS                             10290101      111 DE  0 KS KS 139 383632N 0953817W  955.78   0
06913500 MARAIS DES CYGNES R NR OTTAWA, KS                10290101     1250 DP  1 KS KS 059 383700N 0951525W  857.68   0
06914000 POTTAWATOMIE C NR GARNETT, KS                    10290101      334 DE  0 KS KS 003 382001N 0951455W  873.23   0
06917000 L OSAGE R AT FULTON, KS                          10290103      295 DE  0 KS KS 011 380109N 0944248W  776.37   0
06917500 MARMATON R NR FORT SCOTT, KS                     10290104      408 DE  0 KS KS 011 375147N 0944036W  752.60   0
06928000 GASCONADE RIVER NEAR HAZLEGREEN, MISSOURI        10290201     1250 DE  0 MO MO 105 374533N 0922706W  844.75   0
06933500 GASCONADE RIVER AT JEROME MO                     10290203     2840 DE  0 MO MO 161 375547N 0915838W  657.64   0  C
06934500 MISSOURI RIVER AT HERMANN, MO                    10300200   524200 NN  1 MO MO 073 384236N 0912621W  481.56   0  C
07013000 MERAMEC RIVER NEAR STEELVILLE, MO                07140102      781 DE  0 MO MO 055 375958N 0912139W  681.68   0
07016500 BOURBEUSE RIVER AT UNION, MO                     07140103      808 DE  0 MO MO 071 382645N 0905930W  488.58   0
07018100 BIG RIVER NEAR RICHWOODS, MO                     07140104      735 DE  0 MO MO 099 380934N 0904222W  523.00   0
07018500 BIG RIVER AT BYRNESVILLE                         07140104      917 DE  0 MO MO 099 382145N 0903905W  433.69   0
07019000 MERAMEC RIVER NEAR EUREKA, MO                    07140102     3788 DE  0 MO MO 189 383020N 0903530W  404.18   0
07021000 CASTOR RIVER AT ZALMA, MO                        07140107      423 DE  0 MO MO 017 370848N 0900432W  350.38   0
07029500 HATCHIE RIVER AT BOLIVAR, TN                     08010208     1480 DE  0 TN TN 069 351631N 0885836W  323.49   0
07032000 MISSISSIPPI RIVER AT MEMPHIS, TENN.              08010100   932800 DE  3 AR TN 157 350737N 0900425W  183.91   0
07049000 WAR EAGLE CREEK NEAR HINDSVILLE, ARK.            11010001      263 DE  0 AR AR 087 361202N 0935120W 1168.06   0
07050500 KINGS RIVER NEAR BERRYVILLE, ARKANSAS            11010001      527 DE  0 AR AR 015 362536N 0933715W  963.10   0
07056000 BUFFALO RIVER NEAR ST. JOE, ARK.                 11010005      829 DE  0 AR AR 129 355902N 0924444W  560.35   0  C
07057500 NORTH FORK RIVER NEAR TECUMSEH, MO               11010006      561 DE  0 MO MO 153 363722N 0921453W  584.67   0
07060710 NORTH SYLAMORE CREEK NR FIFTY SIX ARK            11010004     58.1 DE  0 AR AR 137 355943N 0921245W  434.99   0 B
07061500 BLACK RIVER NEAR ANNAPOLIS, MO                   11010007      484 DE  0 MO MO 179 372010N 0904719W  569.72   0
07066500 CURRENT RIVER NEAR EMINENCE, MO                  11010008     1272 DE  0 MO MO 203 371102N 0911530W  568.82   0
07067000 CURRENT RIVER AT VAN BUREN, MO                   11010008     1667 DE  0 MO MO 035 365929N 0910053W  442.78   0
07068000 CURRENT RIVER AT DONIPHAN, MO                    11010008     2038 DE  0 MO MO 181 363719N 0905051W  321.21   0
07069500 SPRING RIVER AT IMBODEN, ARK.                    11010010     1183 DE  0 AR AR 121 361219N 0911019W  254.07   0
07071500 ELEVEN POINT RIVER NEAR BARDLEY, MO              11010011      793 DE  2 MO MO 149 363855N 0911203W  410.84   0
07072000 ELEVENPOINT RIVER NR RAVENDEN SPRINGS, ARK.      11010011     1134 DE  0 AR AR 121 362048N 0910648W  291.98   0
07074000 STRAWBERRY RIVER NEAR POUGHKEEPSIE, ARK.         11010012      473 DE  0 AR AR 135 360637N 0912659W  298.07   0
07075300 SO FORK OF LITTLE RED RIV AT CLINTON, ARK.       11010014      148 DE  0 AR AR 141 353529N 0922720W  481.11   0
07077380 CACHE RIVER AT EGYPT, ARK                        08020302      701 DE  0 AR AR 031 355128N 0905600W  222.99   0
07083000 HALFMOON CREEK NEAR MALTA, CO.                   11020001     23.6 DE  0 CO CO 065 391020N 1062319W 9830.00   0 B
07095000 GRAPE CREEK NEAR WESTCLIFFE, CO.                 11020001      320 DE  0 CO CO 027 381110N 1052859W 7690.00   0
07096000 ARKANSAS RIVER AT CANON CITY, CO.                11020002     3117 NN  1 CO CO 043 382602N 1051524W 5342.13   0  C
07141200 PAWNEE R NR LARNED, KS                           11030005     2148 DP  6 KS KS 145 381200N 0992050W 2040.90   6
07144200 L ARKANSAS R AT VALLEY CENTER, KS                11030012     1327 DE  4 KS KS 173 374956N 0972316W 1325.66   6
07144780 NF NINNESCAH R AB CHENEY RE, KS                  11030014      787 DE  0 KS KS 155 375041N 0975609W 1431.75  30
07145200 SF NINNESCAH R NR MURDOCK, KS                    11030015      650 ME  3 KS KS 095 373351N 0975110W 1357.81  16
07146500 ARKANSAS R AT ARKANSAS CITY, KS                  11030013    43713 NN  2 KS KS 035 370323N 0970332W 1050.04  17  C
07147070 WHITEWATER R AT TOWANDA, KS                      11030017      426 DE  0 KS KS 015 374745N 0970045W 1231.47   0
07147800 WALNUT R AT WINFIELD, KS                         11030018     1880 DP  1 KS KS 035 371327N 0965940W 1082.86   0
07148350 SALT FORK ARKANSAS RIVER NR WINCHESTER, OK       11060002      856 DE  0 OK OK 151 365745N 0984655W 1410.05   0
07149000 MEDICINE LODGE R NR KIOWA, KS                    11060003      903 DE  0 KS KS 007 370217N 0982804W 1286.99   0
07151500 CHIKASKIA R NR CORBIN, KS                        11060005      794 DE  0 KS KS 191 370744N 0973604W 1108.00   0
07157500 CROOKED C NR NYE, KS                             11040007     1157 DP  4 KS KS 119 370202N 1001155W 2163.79  30
07161000 CIMARRON RIVER AT PERKINS, OK                    11050003    17852 DE  0 OK OK 119 355727N 0970154W  814.88  28
07167500 OTTER C AT CLIMAX, KS                            11070102      129 DE  0 KS KS 073 374230N 0961330W  977.76   0
07172000 CANEY R NR ELGIN, KS                             11070106      445 DE  0 KS KS 019 370013N 0961854W  763.32   0
07176000 VERDIGRIS RIVER NEAR CLAREMORE, OK               11070105     6534 DP  1 OK OK 131 361826N 0954152W  538.62   0
07180500 CEDAR C NR CEDAR POINT, KS                       11070202      110 DE  4 KS KS 017 381155N 0964922W 1262.50   0
07183000 NEOSHO R NR IOLA, KS                             11070204     3818 DP  1 KS KS 001 375327N 0952550W  914.77   0
07184000 LIGHTNING C NR MCCUNE, KS                        11070205      197 DE  0 KS KS 021 371654N 0950156W  818.10   0
07186000 SPRING RIVER NEAR WACO, MO                       11070207     1164 DE  0 MO MO 097 371444N 0943358W  833.23   0
07186400 CENTER CREEK NEAR CARTERVILLE, MO                11070207      232 DE  0 MO MO 097 370826N 0942257W  913.21   0
07187000 SHOAL CREEK ABOVE JOPLIN, MISSOURI               11070207      427 DE  0 MO MO 145 370123N 0943058W  886.87   0
07189000 ELK RIVER NEAR TIFF CITY, MO                     11070208      872 DE  0 OK MO 119 363753N 0943512W  750.61   0
07195000 OSAGE CREEK NEAR ELM SPRINGS, ARK.               11110103      130 DE  0 AR AR 007 361319N 0941718W 1052.00   0
07196500 ILLINOIS RIVER NEAR TAHLEQUAH                    11110103      959 DE  0 OK OK 021 355517N 0945515W  664.14   0
07197000 BARON FORK AT ELDON                              11110103      307 DE  0 OK OK 021 355516N 0945018W  701.14   0
07203000 VERMEJO RIVER NEAR DAWSON, NM                    11080001      301 DE  0 NM NM 007 364050N 1044708W 6365.00   0
07207500 PONIL CREEK NEAR CIMARRON, N. MEX.               11080002      171 DE  0 NM NM 007 363425N 1045646W 6630.00   0
07208500 RAYADO CREEK AT SAUBLE RANCH NEAR CIMARRON, N.M. 11080002     65.0 DE  0 NM NM 007 362220N 1045810W 6720.00   0
07211500 CANADIAN R NR TAYLOR SPRINGS, NM                 11080003     2850 DE  1 NM NM 007 361749N 1042936W 5635.00   0
07216500 MORA RIVER NEAR GOLONDRINAS N. MEX.              11080003      267 DE  1 NM NM 033 355327N 1050947W 6750.00   0
07218000 COYOTE CREEK NEAR GOLONDRINAS, N. MEX.           11080004      215 DE  1 NM NM 033 355500N 1050949W 6785.00   0
07221000 MORA RIVER NR SHOEMAKER N MEX.                   11080004     1104 DE  1 NM NM 033 354801N 1044658W 6145.00   6
07222500 CONCHAS RIVER AT VARIADERO, N. MEX.              11080005      523 DE  1 NM NM 047 352410N 1042635W 4430.00  25
07229300 WALNUT CREEK AT PURCELL, OK                      11090202      202 DE  0 OK OK 087 345956N 0972200W 1014.57   0
07232500 BEAVER RIVER NEAR GUYMON, OK                     11100101     2139 DP  1 OK OK 139 364317N 1012921W 2970.69  45
07234000 BEAVER RIVER AT BEAVER, OK                       11100201     7955 DP  1 OK OK 007 364920N 1003108W 2368.16  54
07243000 DRY CREEK NEAR KENDRICK, OK                      11100303     69.0 DE  0 OK OK 081 354655N 0965114W  820.00   0
07247000 POTEAU RIVER AT CAUTHRON, ARK.                   11110105      203 DP  2 AR AR 127 345508N 0941755W  569.53   0
07247500 FOURCHE MALINE NEAR RED OAK, OK                  11110105      122 DE  0 OK OK 077 345445N 0950920W  540.80   0
07250000 LEE CR NR VAN BUREN ARK                          11110104      426 DE  0 AR AR 135 352940N 0942658W  408.04   0
07252000 MULBERRY RIVER NEAR MULBERRY, ARK.               11110201      373 DE  0 AR AR 047 353437N 0940055W  432.75   0
07257000 PINEY CREEK NEAR DOVER, ARK                      11110202      274 DE  0 AR AR 115 353258N 0930930W  487.66   0
07258500 PETIT JEAN RIVER NEAR BOONEVILLE, ARK.           11110204      241 DE  0 AR AR 083 350625N 0935525W  423.39   0
07261000 CADRON CREEK NEAR GUY, ARK.                      11110205      169 DE  0 AR AR 045 351756N 0922410W  371.68   0
07261500 FOURCHE LAFAVE RIVER NR GRAVELLY, ARK.           11110206      410 DE  0 AR AR 149 345221N 0933924W  410.50   0
07263000 SO FOURCHE LA FAVE RIV NR HOLLIS, ARK.           11110206      210 DP  5 AR AR 105 345441N 0930321W  366.10   0
07265450 MISSISSIPPI RIV NR ARKANSAS CITY, ARK.           08030100  1130600 DE  3 AR AR 041 333327N 0911415W   96.66   0
07268000 LITTLE TALLAHATCHIE RIVER AT ETTA, MS            08030201      526 DE  0 MS MS 145 342900N 0891330W  273.48   0
07289000 MISSISSIPPI RIVER AT VICKSBURG, MS               08060100  1140500 DE  1 MS MS 149 321845N 0905425W   46.22   0  C
07289500 BIG BLACK RIVER AT PICKENS, MS                   08060201     1493 DE  0 MS MS 051 325250N 0895758W  196.26   0
07290000 BIG BLACK RIVER NR BOVINA, MS                    08060202     2812 DE  0 MS MS 049 322051N 0904148W   84.93   0  C
07290650 BAYOU PIERRE NR WILLOWS, MS                      08060203      654 DE  0 MS MS 021 320055N 0905300W   82.32   0
07291000 HOMOCHITTO RIVER AT EDDICETON, MS                08060205      181 DE  0 MS MS 037 313010N 0904635W  212.22   0
07299670 GROESBECK CREEK AT S.H. 6 NR QUANAH, TX          11130101      303 DE  0 TX TX 197 342116N 0994424W 1425.69   0
07301410 SWEETWATER CREEK NR KELTON, TX                   11120302      287 DE  0 TX TX 483 352823N 1000714W 2230.00   7
07304500 ELK CREEK NEAR HOBART, OK                        11120303      549 DE  0 OK OK 075 345451N 0990649W 1429.40   0
07307800 PEASE RIVER NR CHILDRESS, TX                     11130105     2754 DE  0 TX TX 101 341339N 1000424W 1492.98  20
07311200 BLUE BEAVER CREEK NEAR CACHE, OK                 11130203     24.6 DE  0 OK OK 031 343724N 0983348W 1215.26   0 B
07311500 DEEP RED RUN NEAR RANDLETT, OK                   11130203      617 DE  0 OK OK 033 341315N 0982710W  924.49   0
07311700 NORTH WICHITA RIVER NR TRUSCOTT, TX              11130204      937 DE  0 TX TX 275 334914N 0994710W 1351.78   0
07314500 LITTLE WICHITA RIVER NR ARCHER CITY, TX          11130206      481 DP  1 TX TX 009 333945N 0983646W  934.72   0
07315200 EAST FORK LITTLE WICHITA RIVER NR HENRIETTA, TX  11130201      178 DE  0 TX TX 077 334846N 0980505W  825.32   0
07331000 WASHITA RIVER NEAR DICKSON, OK                   11130303     7202 NN  2 OK OK 019 341400N 0965832W  650.57   0  C
07332500 BLUE RIVER NEAR BLUE, OK                         11140102      476 DE  0 OK OK 013 335949N 0961427W  503.36   0
07335700 KIAMICHI RIVER NEAR BIG CEDAR, OK                11140105     40.1 DE  0 OK OK 079 343818N 0943645W  886.97   0 B
07339000 MOUNTAIN FORK NEAR EAGLETOWN, OK                 11140108      787 DP  1 OK OK 089 340230N 0943715W  333.87   0
07339500 ROLLING FORK NR. DE QUEEN, ARK                   11140109      182 DP  1 AR AR 133 340251N 0942447W  318.24   0
07340000 LITTLE RIVER NEAR HORATIO, ARK.                  11140109     2662 DP  1 AR AR 133 335510N 0942315W  272.89   0
07340300 COSSATOT RIVER NEAR VANDERVOORT, ARK.            11140109     89.6 DE  0 AR AR 113 342246N 0941408W  771.88   0 B
07340500 COSSATOT RIVER NEAR DEQUEEN, ARK.                11140109      360 DP  1 AR AR 133 340245N 0941242W  335.48   0
07342500 SOUTH SULPHUR RIVER NR COOPER, TX                11140301      527 DE  0 TX TX 119 332120N 0953539W  371.91   0
07343000 NORTH SULPHUR RIVER NR COOPER, TX                11140301      276 DE  0 TX TX 277 332829N 0953515W  372.42   0
07343500 WHITE OAK CREEK NR TALCO, TX                     11140303      494 DE  0 TX TX 449 331920N 0950533W  286.45   0
07346000 BIG CYPRESS CREEK NR JEFFERSON, TX               11140306      850 DE  0 TX TX 315 324458N 0942955W  180.00   0
07346050 LITTLE CYPRESS CREEK NR ORE CITY, TX             11140307      383 DE  0 TX TX 459 324021N 0944503W  232.67   0
07346070 LITTLE CYPRESS CREEK NR JEFFERSON, TX            11140307      675 DE  0 TX TX 315 324250N 0942044W  174.60   0
07348000 TWELVEMILE BAYOU NEAR DIXIE, LA                  11140304     3137 DE  0 LA LA 017 323845N 0935240W  136.12   0
07349430 BODCAU CREEK AT STAMPS, ARK.                     11140205      236 DE  0 AR AR 073 332200N 0933120W  234.36   0
07349500 BODCAU BAYOU NEAR SAREPTA, LA                    11140205      546 ME  5 LA LA 015 325418N 0932858W  173.91   0
07352000 SALINE BAYOU NEAR LUCKY, LA                      11140208      154 DE  0 LA LA 013 321500N 0925835W  152.65   0  C
07361500 ANTOINE RIVER AT ANTOINE, ARKANSAS               08040103      178 DE  0 AR AR 109 340220N 0932505W  229.33   0
07363300 HURRICANE CR NR SHERIDAN, ARK                    08040203      204 DE  0 AR AR 053 341910N 0922040W  200.00   0
07363500 SALINE RIVER NEAR RYE, ARK.                      08040204     2102 DE  0 AR AR 011 334203N 0920133W   97.06   0  C
07365800 CORNIE BAYOU NEAR THREE CREEKS                   08040206      180 DE  0 AR AR 139 330221N 0925615W  -99.00   0
07366200 LITTLE CORNEY BAYOU NEAR LILLIE, LA              08040206      208 DE  0 LA LA 111 325545N 0923758W   91.48   0
07369500 TENSAS RIVER AT TENDAL, LA                       08050003      309 MP  7 LA LA 065 322555N 0912200W   50.07   0
07373000 BIG CREEK AT POLLOCK, LA.                        08040304     51.0 DE  0 LA LA 043 313210N 0922430W   80.00   0 B
07375500 TANGIPAHOA RIVER AT ROBERT,LA                    08070205      646 DE  0 LA LA 105 303023N 0902142W    6.87   0
07378500 AMITE RIVER NEAR DENHAM SPRINGS, LA.             08070202     1280 DE  0 LA LA 032 302750N 0905925W    0.00   0  C
08010000 BAYOU DES CANNES NEAR EUNICE, LA                 08080201      131 MP  3 LA LA 097 302900N 0922925W   14.84   0
08013000 CALCASIEU RIVER NEAR GLENMORA, LA                08080203      499 DE  0 LA LA 079 305945N 0924025W  110.77   0
08013500 CALCASIEU RIVER NEAR OBERLIN, LA.                08080203      753 DE  0 LA LA 003 303825N 0924850W   39.43   0  C
